Index,0 [0x3][0x42],1 [0x7][0x1c],2 [0x3][0x43],3 [0x3][0x44],4 [0x7][0x20],5 [0x5][0x38],6 [0x5][0x3a],7 [0x5][0x3c],8 [0x5][0x3e],9 [0x6][0x2c],10 [0x6][0x30],11 [0x6][0x34],12 [0x7][0x24],13 [0x7][0x28],14 [0x3][0x45],15 [0x3][0x46],16 [0x3][0x47],17 [0x19][0x48],18 [0x1a][0x48],19 [0x1b][0x48],20 [0x5][0x40],21 [0x1c][0x48],22 [0x1d][0x48],23 [0x1e][0x48],24 [0x0][0x0],25 [0x0][0x4],26 [0x0][0x8],27 [0x0][0xc],28 [0x0][0x10],29 [0x0][0x14],30 [0x7][0x18]
769,1,5905743,58,60,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"야수의 가장","꿀먹이오소리 무리를 통솔하는<br>대형 개체가 나타나 사냥감을 찾고 있다<br>야수의 가장 다르쿠를 쓰러뜨려라","","","","",0
770,1,5910905,58,60,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"서방 전격전","과학자 집단 '푸른손'이 신형 현가장치를 도입한<br>개량형 고블린첨병 양산에 박차를 가하고 있다<br>전방에 배치된 III호 고블린첨병 E형을 쓰러뜨려라","","","","",0
771,1,5917889,59,60,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"몰볼을 죽여라","성 모샨 식물원 온실에서 키우던<br>거대 몰볼이 유출되었다<br>고약한 냄새를 풍기는 거대 몰볼을 쓰러뜨려라","","","","",0
772,1,5907737,58,60,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"냄새나는 아가씨","성 모샨 식물원 온실에서 키우던<br>초대형 몰볼이 맡기 괴로운 악취를 내뿜고 있다<br>냄새나는 아가씨, 우울한 모이라를 쓰러뜨려라","","","","",0
773,1,5918043,58,60,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"이딜샤이어 사냥 협회","먹이를 찾아 산에서 내려온 태양곰이<br>이딜샤이어 주민들을 위협하고 있다<br>피해가 생기기 전에 태양곰을 쓰러뜨려라","","","","",0
774,1,5918148,58,60,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"피에 젖은 폭군","수많은 고블린족을 살해한 산의 터주가<br>아발라시아 산맥에서 내려왔다<br>피에 젖은 폭군 두베를 쓰러뜨려라","","","","",0
775,1,5918173,58,60,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"곰의 수난","먹이를 찾아 둥지를 뒤지던 태양곰을<br>격노한 코카트리스가 매섭게 공격하고 있다<br>이 기회를 살려 해로운 태양곰을 쓰러뜨리자","","","","",0
776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,false,false,false,"","","","","","",0
777,3,5912740,59,60,0,0,0,0,0,60725,60505,0,0,5912743,33,34,35,true,false,false,0,false,false,false,"사역마는 괴로워","심부름을 갔던 포록고 사역마가<br>위험한 길로 돌아가려 한다<br>심부름꾼 마로 록고를 지켜라","","","","",0
778,1,5907648,59,60,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"개구리를 위하여 종은 울린다","북해로 귀환한 샬레이안 주민이<br>무책임하게 방치한 사역마가 날뛰고 있다<br>무법자가 된 포록고를 쓰러뜨려라","","","","",0
779,1,5906868,58,60,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"샬레이안의 그림자","바다를 따라 저지 드라바니아로 진출한<br>수생종족 오프켄이 세력을 확장하고 있다<br>어장을 망치는 오프켄을 쓰러뜨려라","","","","",0
780,2,5918869,58,60,2001794,0,1,0,0,60723,60503,0,0,0,33,34,35,true,false,false,0,false,false,false,"애서가의 우울","애서가 브로픽스가 회수한 고서를<br>어인 오프켄에게 빼앗기고 말았다<br>'고서의 일부'를 모아라","손에 넣은 '고서의 일부'를<br>'애서가 브로픽스'에게<br>신속하게 납품하라","납품한 고서의 일부","","",0
781,1,5913233,59,60,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"코카트리스의 추억","야생화한 가금이 번식하여<br>환상도서관을 엉망으로 만들고 있다<br>한때는 가축이었던 사나운 코카트리스를 쓰러뜨려라","","","","",0
782,1,5913192,59,60,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"끝없는 시간의 흐름 끝에서","식용으로 양식하던 비페리케라스가<br>번식하여 수질을 오염시키고 있다<br>마법조개 비페리케라스를 쓰러뜨려라","","","","",0
783,1,5907490,59,60,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"주인을 기다리는 자","자신을 버리고 떠난 '인간'에게 복수하기 위해<br>사역마였던 포록고가 움직이기 시작했다<br>고독한 베로 록고를 쓰러뜨려라","","","","",0
784,1,5906925,59,60,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"물고기 포식자","하루에 물고기를 수백 마리씩 잡아먹는<br>대식가 오프켄이 나타났다<br>물고기를 포식하는 어인 오플로케플론을 쓰러뜨려라","","","","",0
785,1,5906080,58,60,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"누에굴","황폐해진 성 모샨 식물원에서 대량으로 번식한<br>누에가 새로운 번식 장소를 찾아 나타났다<br>꿈틀대는 해충 누에를 쓰러뜨려라","","","","",0
786,1,5906043,58,60,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"실 뽑는 전문가","동족마저 끈적한 실로 묶어 잡아먹는<br>사나운 누에가 기어 다니고 있다<br>실 뽑는 전문가 하베트로트를 쓰러뜨려라","","","","",0
787,1,5917399,50,54,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"지켜보고 있다","드래곤족의 동향을 감시하는 기병들이<br>어디선가 빤히 쳐다보는 음습한 시선에 시달리고 있다<br>기분 나쁜 감시자 볼록눈을 쓰러뜨려라","","","","",0
788,1,5917854,50,54,0,0,0,0,0,60721,60501,0,5917898,0,33,34,35,true,false,false,0,false,false,false,"순례 기사","할드라스 상을 순례하러 온 기병이<br>상 주변을 배설물로 더럽히는 짐승을 제거하려 한다<br>순례 기사와 함께 산악영양을 쓰러뜨려라","","","","",0
789,1,5941184,50,54,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"빙판길 주의!","맞가람 야영지 재건을 방해하는<br>빙결 문제의 원인을 제거하자<br>얼음 정령을 쓰러뜨려라","","","","",0
790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,false,false,false,"","","","","","",0
791,1,5919840,50,54,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"흑철교 전투","서식 구역을 넓히려는 밀로돈 무리가<br>흑철교를 향해 몰려들었다<br>다리의 안전을 지키기 위해 고지대 밀로돈을 쓰러뜨려라","","","","",0
792,1,5920035,50,54,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"뻣뻣한 흰털짐승","부하를 물리치자 분노한<br>우두머리 밀로돈이 나타났다<br>뻣뻣한 흰털짐승 펠루다를 쓰러뜨려라","","","","",0
793,1,5911961,51,55,0,427,0,0,0,60722,60502,36,0,0,37,38,35,true,false,false,0,false,false,false,"야크를 먹는 거인","야크도 통째로 뜯어먹는다는 거대 예티가<br>이슈가르드 기병들을 위협하고 있다<br>야크를 먹는 거인 주티를 쓰러뜨려라","","","","",0
794,1,5915086,51,55,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"영광의 성 피네아 연대","성 피네아 연대 야영지에<br>드래곤족 졸개가 쳐들어왔다<br>아르케오니스를 쓰러뜨려라","","","","",0
795,1,5912658,51,55,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"곰 조심","병사들의 식사 냄새를 맡고<br>북극곰이 야영지에 나타났다<br>기병들의 끼니를 지키기 위해 북극곰을 쓰러뜨려라","","","","",0
796,1,5917368,50,54,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"예티의 천적","예티조차 잡아먹는다는<br>악명 높은 진눈깨비풀을 발견했다<br>예티의 천적인 예티풀을 쓰러뜨려라","","","","",0
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,false,false,false,"","","","","","",0
798,1,5912739,51,55,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"수인 예티","솟아난 온천수를 찾아<br>예티들이 앞다투어 이동하기 시작했다<br>흥분한 외로운 예티를 쓰러뜨려라","","","","",0
799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,false,false,false,"","","","","","",0
800,1,5915017,51,55,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"용이 잠든 섬 전투","기병들이 자주 마물의 습격을 받는<br>용이 잠든 섬 부근에서 마물들을 제거하자<br>털북숭이 야크와 북극곰을 쓰러뜨려라","","","","",0
801,1,5926098,50,54,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"얼어붙은 꽃","한랭화로 인해 목초가 자라지 않는 고르가뉴 목초지에<br>추위에 강한 초목강 마물이 번식하고 있다<br>얼음벌판에 피어난 진눈깨비풀을 쓰러뜨려라","","","","",0
802,1,5913094,51,55,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"어스름 은빛늑대","폐허가 된 어스름 요새 일대에서<br>피에 굶주린 늑대 무리가 날뛰고 있다<br>요새 재건을 방해하는 은빛늑대를 쓰러뜨려라","","","","",0
803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,false,false,false,"","","","","","",0
804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,false,false,false,"","","","","","",0
805,1,5913009,51,55,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"지휘관님!","커르다스에 진출한 얼음지휘관이<br>땅을 뒤흔드는 탓에 암벽이 무너지고 있다<br>골칫거리 얼음지휘관을 쓰러뜨려라","","","","",0
806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,false,false,false,"","","","","","",0
807,1,5917389,50,54,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"현혹하는 시선","수많은 기병을 마안으로 현혹한<br>기분 나쁜 볼록눈을 제거하자<br>현혹의 시선을 보내는 주시자를 쓰러뜨려라","","","","",0
808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,false,false,false,"","","","","","",0
809,1,5926102,50,54,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"백설공포","마물 때문에 쌓인 눈이 녹지 않는다<br>원인을 제공한 마물을 제거하자<br>하얀 젤라토와 하얀 진물을 쓰러뜨려라","","","","",0
810,1,5926108,50,54,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"식인 얼음과자","기병들이 얼음과자 이름으로 부르는<br>징그러운 식인 마물을 처치하자<br>검은송로와 흰송로를 쓰러뜨려라","","","","",0
811,1,5913045,51,55,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"용의 졸개 토벌작전","폐허가 된 어스름 요새 주변으로<br>드래곤족이 지배하는 조룡이 집결하고 있다<br>용의 졸개 아르케오니스를 쓰러뜨려라","","","","",0
812,1,5915728,51,55,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"조룡의 왕","격퇴당한 아르케오니스의 비명을 듣고<br>무리를 이끄는 우두머리가 나타났다<br>조룡의 왕 피콜라톤을 쓰러뜨려라","","","","",0
813,1,5916042,50,54,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"얼음 위의 늑대","경계 임무 중 늑대 무리에 습격당한<br>뒤랑데르 가 기병이 구원을 요청했다<br>집요하게 덤벼드는 은빛늑대를 쓰러뜨려라","","","","",0
814,1,5917397,50,54,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"주정뱅이 야수","연대 야영지에 들어와 우연히 술맛을 안 이후로<br>술을 마시기 위해 습격을 반복하는 산양을 퇴치하자<br>주정뱅이 야수 헤이드룬을 쓰러뜨려라","","","","",0
815,1,5918414,50,54,0,0,0,0,0,60722,60502,115,5921897,0,33,34,35,true,false,false,0,false,false,false,"젊은 용기사","용기사단 소속의 젊은 용기사가<br>강한 훈련 상대를 찾고 있다<br>도전을 받아들여 날카로운 창의 알랑베르를 쓰러뜨려라","","","","",0
816,1,5919006,50,54,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"매의 보금자리를 위협하는 자","고대에 소환된 요마의 자손이<br>커르다스 서부고지에 자리 잡아 안전을 위협하고 있다<br>산악의 얼음귀신 베르그투르스를 쓰러뜨려라","","","","",0
817,1,5920774,51,55,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"네 공도 내 것","성 피네아 연대 병사들이<br>자신의 공이 크다며 다투기 시작했다<br>남의 공을 가로챈 비겁한 베르너를 쓰러뜨려라","","","","",0
818,1,5925602,52,56,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"전설의 초코보","꼬리깃 마을 사냥꾼들이 끊임없이 도전하는<br>환상의 거물 초코보를 발견했다<br>전설의 황소 초코보를 포획하라","","","","",0
819,1,5925604,52,56,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"초코보 숲의 파수꾼","규칙을 어긴 무법자 사냥꾼들이<br>산란기를 맞은 암컷 초코보를 사냥하려 한다<br>무법자 사냥꾼들을 응징하라","","","","",0
820,1,5925605,52,56,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"교묘한 사냥꾼","수십 마리의 초코보를 먹어 치운<br>대식가 식초전갈용을 제거하자<br>교묘한 사냥꾼 요위를 쓰러뜨려라","","","","",0
821,2,5925615,52,56,2001885,0,1,0,0,60723,60503,0,5941693,0,33,34,35,true,false,false,0,false,false,false,"부러지지 않는 화살","꼬리깃 마을 사냥꾼이<br>부러지지 않는 화살을 만들 재료를 찾는다<br>'야생 초코보 깃털'을 모아라","손에 넣은 '야생 초코보 깃털'을<br>'꼬리깃 마을 사냥꾼'에게<br>신속하게 납품하라","납품한 야생 초코보 깃털","","",0
822,1,5925621,52,56,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"고고한 맹수","광분한 밴더스내치가<br>다음 희생자를 찾아 배회하고 있다<br>고고한 맹수 글라와쿠스를 쓰러뜨려라","","","","",0
823,1,5925624,52,56,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"연어 전쟁","사냥꾼이 거물을 찾아 물가에 왔다가<br>먹이를 찾는 곰들에게 포위당했다<br>낚시터를 확보하기 위해 불곰을 쓰러뜨려라","","","","",0
824,4,5925625,52,56,0,0,12,0,0,60724,60504,0,5933315,0,33,34,35,true,false,false,0,false,false,false,"복잡미묘한 향기","향기로운 체취 탓인지<br>벌레가 끝없이 들러붙는 사냥꾼을 구하자<br>향기로운 이끼 낀 봉우리를 지키고 깃털벼룩을 쓰러뜨려라","","향기로운 이끼 낀 봉우리","","",0
825,1,5925628,52,56,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"추악한 순례자","사룡의 졸개가 된 이단자 일당이<br>순례를 하기 위해 유적에 찾아왔다<br>드라바니아 에이비스를 쓰러뜨려라","","","","",0
826,1,5925636,52,56,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"역시 고기가 최고","'끊어진 자'인 바스 사냥꾼들이<br>식량을 조달하기 위해 사냥에 도전하려 한다<br>사냥꾼들과 함께 큰뿔산양을 쓰러뜨려라","","","","",0
827,1,5925638,52,56,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"적의 적도 나의 적","얼음의 무녀에 반발하는 과격한 이단자 집단이<br>꼬리깃 마을 습격을 계획하고 있다<br>집결한 이단자들을 쓰러뜨려라","","","","",0
828,1,5925640,52,56,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"이단 선동가","이단자 집단을 통솔하는 수배범이<br>용의 피를 사용하여 변신했다<br>이단 선동가, 열광의 위베르탱을 쓰러뜨려라","","","","",0
829,1,5925641,52,56,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"싸움을 끝내는 것","영토를 확대하려는 그나스족이<br>새로운 원정 부대를 내보내려고 한다<br>그나스족 군대를 쓰러뜨려라","","","","",0
830,1,5925644,53,57,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"경계를 나누는 강","바스의 토굴집에 사는 '끊어진 자들'이<br>자신들의 영역에 접근하는 미아시드를 경계하고 있다<br>이동하기 시작한 미아시드를 쓰러뜨려라","","","","",0
831,1,5925647,53,57,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"알 사수 전쟁","굶주린 히포세르프 무리가<br>드래곤족의 알을 호시탐탐 노리고 있다<br>전방 히포세르프를 쓰러뜨려라","","","","",0
832,1,5925648,53,57,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"구름안개 거리의 학살자","일찍이 이슈가르드 내에 침입해<br>많은 사람을 살해한 악명 높은 비룡이 발견되었다<br>구름안개 거리의 학살자 스바로그를 쓰러뜨려라","","","","",0
833,1,5925650,52,56,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"어머니의 분노","바스의 토굴집에 사는 그나스족에게<br>유충과 알을 빼앗기고 보복에 나선<br>분노한 미가스를 쓰러뜨려라","","","","",0
834,1,5925653,53,57,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"지하의 발소리","마력이 담긴 드래곤족의 포효를 듣고<br>갑린강 마물 식초전갈용이 미쳐 날뛰고 있다<br>흥분한 식초전갈용을 쓰러뜨려라","","","","",0
835,1,5925654,53,57,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"용인의 하극상","강대한 힘으로 상급 드래곤족을 복종시키고<br>애도의 바위굴을 지배하는 용인이 나타났다<br>하극상을 일으킨 용인 로베를랑을 쓰러뜨려라","","","","",0
836,1,5925659,53,57,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"소란스러운 죽음","사룡의 부하 드래곤족에게 이끌려<br>갈리미무스 무리가 몰려왔다<br>공황 상태에 빠진 갈리미무스를 쓰러뜨려라","","","","",0
837,1,5925663,57,60,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"낙원의 샘","밴더스내치 무리가 샘터를 차지하기 위해<br>드래곤족에게 용감히 덤비려 한다<br>이 기회를 이용하여 드래곤족을 쓰러뜨리자","","","","",0
838,1,5925665,53,57,0,428,0,0,0,60722,60502,36,0,0,37,38,35,true,false,false,0,false,false,false,"강습하는 갑룡","압도적인 힘으로 이단자들의 마음을 사로잡은<br>공포의 드래곤족이 구름바다에서 날아왔다<br>타라스크와 그 신도들을 쓰러뜨려라","","","","",0
839,4,5926386,50,54,0,0,12,0,0,60724,60504,0,5932928,0,33,34,35,true,false,false,0,false,false,false,"고양이의 돌진","장미 기병단의 식량 냄새를 맡고<br>날고양이 무리가 전속력으로 몰려왔다<br>기병들과 함께 물자를 지키며 게일리캣을 쓰러뜨려라","","장미 기병단 식량","","",0
840,1,5926388,50,54,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"가스토르니스 둥지 파괴 명령","수면 숨결을 내뿜는 가스토르니스가<br>구름마루 초소를 위협하고 있다<br>둥지 짓는 가스토르니스의 둥지를 파괴하라","","","","",0
841,1,5926389,50,54,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"화려한 뚱보 새","둥지를 파괴당한 가스토르니스의<br>우두머리가 크게 노했다<br>화려한 뚱보 새 디아트리마를 쓰러뜨려라","","","","",0
842,1,5926390,50,54,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"구름바다 대난투","아발라시아 구름바다의 한정된 사냥터를 놓고<br>마물들이 대난투를 펼치고 있다<br>으스대는 가스토르니스와 파이싸를 쓰러뜨려라","","","","",0
843,1,5926391,50,54,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"장미의 피를 마시고 싶어","식량을 확보하기 위해 하늘섬낚시에 도전한<br>구름마루의 장미 기병이 마물에게 습격당했다<br>흡혈생물 오브델라를 쓰러뜨려라","","","","",0
844,1,5926392,50,54,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"검은 새","괴조 안즈의 무리가<br>샘터를 찾아 어린 새를 데리고 날아왔다<br>어미 안즈와 안즈 암평아리를 쓰러뜨려라","","","","",0
845,1,5926393,50,54,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"지나친 혈기","바누바누의 군두족 젊은이들이<br>인간을 위협하기 위해 모여있다<br>도발적인 란레이 군두들을 쓰러뜨려라","","","","",0
846,1,5926394,50,54,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"불법 투기자","구름마루 기병들의 물건을 훔쳐<br>구름바다에 던져버리는 장난꾸러기 파이싸를 혼내주자<br>불법 투기자 아포탐킨을 쓰러뜨려라","","","","",0
847,1,5926395,50,54,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"구름바다의 전사","분두 오크 벤두를 정찰하러 온 장미 기병이<br>군두족에게 쫓겨 몸을 숨기고 있다<br>장미 기병이 무사히 도망치도록 군두족 전사들을 쓰러뜨려라","","","","",0
848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,false,false,false,"","","","","","",0
849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,false,false,false,"","","","","","",0
850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,false,false,false,"","","","","","",0
851,1,5926399,57,60,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"멋진 신세계","준두족 벌레 사육사가 사육장 문을 잠그지 않아<br>실을 얻기 위해 기르던 벌레들이 도망쳤다<br>벌레로 인한 피해를 막기 위해 푸른하늘 와무라를 쓰러뜨려라","","","","",0
852,2,5926400,57,60,2001877,0,1,0,0,60723,60503,0,5935426,0,33,34,35,true,false,false,0,false,false,false,"하늘 위의 구름","준두족 젊은이가 물을 찾고 있다<br>주변을 떠다니는 물 정령을 처치하여<br>'샘물의 핵'을 모아라","손에 넣은 '샘물의 핵'을<br>'준두족 젊은이'에게<br>신속하게 납품하라","납품한 샘물의 핵","","",0
853,3,5926401,57,60,0,0,0,0,0,60725,60505,0,5935440,5935440,33,34,35,true,false,false,0,false,false,false,"도망자","분두족에게 붙잡혀 노예로 일하던<br>준두족 젊은이가 도움을 요청하고 있다<br>도망친 준두족 노예를 호위하라","","","","",0
854,4,5926402,57,60,0,0,12,0,0,60724,60504,0,0,0,33,34,35,true,false,false,0,false,false,false,"추적자","마중 나온 바누바누족은<br>도망친 노예를 쫓는 분두족 노예 관리자였다<br>다시 한 번 도망친 준두족 노예를 호위하라","","도망친 준두족 노예","","",0
855,1,5926403,57,60,0,431,0,0,0,60722,60502,36,0,0,37,38,35,true,false,false,0,false,false,false,"폭식자 바위인형","대지를 지켜야 할 땅지킴이가<br>몸을 키우기 위해 하늘섬의 흙을 끝없이 먹고 있다<br>폭식자 바위인형 땅먹보를 쓰러뜨려라","","","","",0
856,1,5926404,57,60,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"보급로를 끊어라","무기 재료로 사용하는 골재와 가죽을 얻기 위해<br>분두족 사냥꾼들이 나타났다<br>분두족 사냥꾼들을 쓰러뜨려라","","","","",0
857,1,5926405,57,60,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"초대받지 않은 손님","하늘섬에 상륙한 제국군 제VI군단 부대와<br>분두족 전사들이 교전하고 있다<br>이 기회에 양쪽을 모두 쓰러뜨려라","","","","",0
858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,false,false,false,"","","","","","",0
859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,false,false,false,"","","","","","",0
860,1,5926408,57,60,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"공포의 대명사","먹구름처럼 거친 성질로 유명한<br>분두족 여전사장이 희생양을 찾아 나섰다<br>준두족을 공포에 빠뜨리는 먹구름의 오누바리를 쓰러뜨려라","","","","",0
861,1,5926409,59,60,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"구름신의 사제","분두족 고위 사제가 구름신에게 기도를 올리고 있다<br>즉시 처치하여 분두족의 사기를 꺾자<br>구름신의 사제, 비구름의 케나바누를 쓰러뜨려라","","","","",0
862,1,5926410,59,60,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"케나바누의 제자들","궁지에 몰린 사제를 지키기 위해<br>케나바누의 제자들이 나타났다<br>란라이 케나바누를 쓰러뜨려라","","","","",0
863,1,5926411,59,60,0,0,0,0,0,60722,60502,0,0,0,33,34,35,true,false,false,0,false,false,false,"복수의 사제","제자들이 쓰러진 사실을 알고<br>복수하기 위해 케나바누가 돌아왔다<br>다시 한 번 비구름의 케나바누와 스크베이더를 쓰러뜨려라","","","","",0
864,1,5926412,59,60,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"융단폭격","총총새 무리가 서식권을 넓히려 한다<br>지나친 번식은 배설물 오염을 유발할 것이다<br>기병단이 융단폭격을 당하기 전에 총총새를 쓰러뜨려라","","","","",0
865,1,5926413,59,60,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"광기 어린 노랫소리","음정이 깨진 울음소리로<br>듣는 사람의 정신을 뒤흔드는 괴조를 제거하자<br>광기 어린 포다르게를 쓰러뜨려라","","","","",0
866,1,5926414,59,60,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"구름바다의 광풍","수많은 바누바누족을 잡아먹은<br>사나운 떠돌이 그리핀을 제거하자<br>구름바다의 광풍 아케쿠를 쓰러뜨려라","","","","",0
867,1,5926415,59,60,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"흉조는 구름을 넘고","불쾌한 울음소리를 내는 괴조 무리가<br>사냥하기 위해 집단으로 이동하기 시작했다<br>피해가 생기기 전에 차나할레를 쓰러뜨려라","","","","",0
868,4,5920108,55,59,0,0,12,0,0,60724,60504,115,0,0,33,34,35,true,false,false,0,false,false,false,"검은미늘 토벌전: 백룡 지원","하얀 궁전을 어지럽히는 사룡의 졸개에 대항하고자<br>성룡의 부하인 백룡 베드르폴니르가 나섰다<br>백룡을 엄호하며 암룡 검은미늘을 쓰러뜨려라","","베드르폴니르","","",0
