Index,0 [0x5][0x4],1 [0x5][0x6],2 [0x3][0x8],3 [0x19][0x9],4 [0x0][0x0]
7011,75,1,0,false,"초보자 채널에 참가했습니다.<br>현재 인원: 멘토 <value>명 / 초보자 <value>명<br>※ 초보자 채널에는 멘토 100명, 초보자 412명까지만 참가할 수 있습니다."
7012,60,9,0,false,"임무 참가 신청 중에는 멘토를 그만둘 수 없습니다."
7013,75,33,0,false,"<icon:79><if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }> 님의 초대로 초보자 채널에 참가했습니다.<br>초보자 채널에서는 숙련된 모험가가 <icon:79>멘토로서 질문에 대답하거나 모험을 도와줄 것입니다.<br>궁금한 점이나 어려운 일이 생기면 초보자 채널에 말해보세요!"
7014,60,9,0,false,"추방 이유에 사용할 수 없는 문자가 포함되어 추방하지 못했습니다."
7015,60,9,0,false,"차단 목록에 등록된 플레이어는 초보자 채널에 초대할 수 없습니다."
7016,60,9,0,false,"해당 플레이어는 초보자 채널에 초대할 수 없습니다."
7017,60,9,0,false,"이미 초보자 채널에 참가한 캐릭터는 초대할 수 없습니다."
7018,60,9,0,false,"지금은 초보자 채널에 초대할 수 없습니다."
7019,60,9,0,false,"해당 캐릭터가 초보자가 아니므로 초대할 수 없습니다."
7020,57,1,0,false,"초보자 채널은 추방된 후 현실 시간 3시간이 경과할 때까지 다시 참가할 수 없습니다."
7021,57,1,0,false,"초보자 채널은 추방된 후 현실 시간 30분이 경과할 때까지 다시 참가할 수 없습니다."
7022,60,9,0,false,"인증을 받을 수 없는 상태이므로 멘토가 될 수 없습니다."
7023,60,9,0,false,"해당 캐릭터가 이미 퇴장하여 추방하지 못했습니다."
7024,60,9,0,false,"해당 캐릭터가 임무 중이므로 초대하지 못했습니다."
7025,75,1,0,false,"초보자 채널에 참가했습니다."
7026,75,1,0,false,"일정 시간 동안 조작하지 않아 초보자 채널에서 퇴장했습니다."
7027,75,1,0,false,"초보자 채널에 참가했습니다.<br>현재 인원: <icon:79>멘토 <value>명 / <icon:78>초보자 <value>명<br>초보자가 초보자 채널에 참가하려면 멘토의 초대를 받아야 합니다.<br>플레이어 검색 등을 활용하여 채널에 참가하지 않은 초보자를 적극 초대하세요.<br>※ 초보자 채널에는 멘토 100명, 초보자 412명까지 참가할 수 있습니다."
7028,57,33,0,false,"축하합니다! 모험가로서 쌓은 경험을 인정받았습니다!<br>이제는 초보자가 아닙니다. 더 많은 모험을 즐기며 숙련된 모험가로 거듭나시기 바랍니다."
7029,57,33,0,false,"멘토가 되었으므로 초보자 상태가 해제되었습니다."
7030,75,1,0,false,"초보자 채널에서 퇴장했습니다."
7031,0,0,0,false,""
7032,0,0,0,false,""
7033,0,0,0,false,""
7034,0,0,0,false,""
7035,0,0,0,false,""
7036,0,0,0,false,""
7037,0,0,0,false,""
7038,0,0,0,false,""
7039,0,0,0,false,""
7040,0,0,0,false,""
7041,0,0,0,false,""
7042,0,0,0,false,""
7043,0,0,0,false,""
7044,0,0,0,false,""
7045,0,0,0,false,""
7046,0,0,0,false,""
7047,0,0,0,false,""
7048,0,0,0,false,""
7049,0,0,0,false,""
7050,0,0,0,false,""
7051,0,0,0,false,""
7052,0,0,0,false,""
7053,0,0,0,false,""
7054,0,0,0,false,""
7055,0,0,0,false,""
7056,0,0,0,false,""
7057,0,0,0,false,""
7058,0,0,0,false,""
7059,0,0,0,false,""
7060,0,0,0,false,""
7061,0,0,0,false,""
7062,0,0,0,false,""
7063,0,0,0,false,""
7064,0,0,0,false,""
7065,0,0,0,false,""
7066,0,0,0,false,""
7067,0,0,0,false,""
7068,0,0,0,false,""
7069,0,0,0,false,""
7070,0,0,0,false,""
7071,0,0,0,false,""
7072,0,0,0,false,""
7073,0,0,0,false,""
7074,0,0,0,false,""
7075,0,0,0,false,""
7076,0,0,0,false,""
7077,0,0,0,false,""
7078,0,0,0,false,""
7079,0,0,0,false,""
7080,0,0,0,false,""
7081,0,0,0,false,""
7082,0,0,0,false,""
7083,0,0,0,false,""
7084,0,0,0,false,""
7085,0,0,0,false,""
7086,0,0,0,false,""
7087,0,0,0,false,""
7088,0,0,0,false,""
7089,0,0,0,false,""
7090,0,0,0,false,""
7091,0,0,0,false,""
7092,0,0,0,false,""
7093,0,0,0,false,""
7094,0,0,0,false,""
7095,0,0,0,false,""
7096,0,0,0,false,""
7097,0,0,0,false,""
7098,0,0,0,false,""
7099,0,0,0,false,""
7100,57,1,0,false,"<value> 도전을 시작했습니다."
7101,57,33,0,false,"<value> 종료 <value>분 전입니다."
7102,57,1,0,false,"제한시간이 초과되어 <value> 도전을 종료했습니다."
7103,57,1,0,false,"<ref:InstanceContent> 도전을 종료했습니다."
7104,60,129,0,false,"과몰입 방지 제한으로 인해 초보자의 집에 도전할 수 없습니다."
7105,60,9,0,false,"지금은 이용할 수 없습니다."
7106,60,9,0,false,"임무 참가 신청 중에는 초보자의 집을 이용할 수 없습니다."
7107,60,9,0,false,"파티를 맺은 상태에서는 초보자의 집을 이용할 수 없습니다."
7108,60,9,0,false,"제작자 및 채집가로는 초보자의 집 도전 과제를 수행할 수 없습니다."
7109,0,0,0,false,""
7110,0,0,0,false,""
7111,0,0,0,false,""
7112,0,0,0,false,""
7113,0,0,0,false,""
7114,0,0,0,false,""
7115,0,0,0,false,""
7116,0,0,0,false,""
7117,0,0,0,false,""
7118,0,0,0,false,""
7119,0,0,0,false,""
7120,60,9,0,false,"딥 던전 안에서는 일반 지도를 열 수 없습니다."
7121,60,9,0,false,"저장 데이터가 존재하지 않아 실행할 수 없습니다."
7122,60,9,0,false,"매칭용 개인 데이터이므로 변환할 수 없습니다."
7123,0,0,0,false,""
7124,0,0,0,false,""
7125,0,0,0,false,""
7126,0,0,0,false,""
7127,0,0,0,false,""
7128,0,0,0,false,""
7129,0,0,0,false,""
7130,0,0,0,false,""
7131,57,33,0,false,"여관에 있는 오케스트리온으로 재생할 수 있습니다."
7132,60,9,0,false,"어류가 너무 커서 이 수조에 넣을 수 없습니다."
7133,0,0,0,false,""
7134,60,9,0,false,"빈칸이 없어 어류를 넣을 수 없습니다."
7135,60,8,0,false,"재생 목록에 없는 곡을 재생 중이므로, 재생 모드를 변경할 수 없습니다."
7136,0,0,0,false,""
7137,0,0,0,false,""
7138,0,0,0,false,""
7139,0,0,0,false,""
7140,0,0,0,false,""
7141,0,0,0,false,""
7142,0,0,0,false,""
7143,0,0,0,false,""
7144,0,0,0,false,""
7145,0,0,0,false,""
7146,0,0,0,false,""
7147,0,0,0,false,""
7148,0,0,0,false,""
7149,0,0,0,false,""
7150,0,0,0,false,""
7151,0,0,0,false,""
7152,0,0,0,false,""
7153,0,0,0,false,""
7154,0,0,0,false,""
7155,0,0,0,false,""
7156,0,0,0,false,""
7157,0,0,0,false,""
7158,0,0,0,false,""
7159,0,0,0,false,""
7160,0,0,0,false,""
7161,0,0,0,false,""
7162,0,0,0,false,""
7163,0,0,0,false,""
7164,0,0,0,false,""
7165,0,0,0,false,""
7166,0,0,0,false,""
7167,0,0,0,false,""
7168,0,0,0,false,""
7169,0,0,0,false,""
7170,0,0,0,false,""
7171,0,0,0,false,""
7172,0,0,0,false,""
7173,0,0,0,false,""
7174,0,0,0,false,""
7175,0,0,0,false,""
7176,0,0,0,false,""
7177,0,0,0,false,""
7178,0,0,0,false,""
7179,0,0,0,false,""
7180,0,0,0,false,""
7181,0,0,0,false,""
7182,0,0,0,false,""
7183,0,0,0,false,""
7184,0,0,0,false,""
7185,0,0,0,false,""
7186,0,0,0,false,""
7187,0,0,0,false,""
7188,0,0,0,false,""
7189,0,0,0,false,""
7190,0,0,0,false,""
7191,0,0,0,false,""
7192,0,0,0,false,""
7193,0,0,0,false,""
7194,0,0,0,false,""
7195,0,0,0,false,""
7196,0,0,0,false,""
7197,0,0,0,false,""
7198,0,0,0,false,""
7199,0,0,0,false,""
7200,60,9,0,false,"파티 인원수가 참가 조건에 맞지 않아 실행할 수 없습니다."
7201,60,9,0,false,"투사 또는 마법사가 아닌 파티원이 있어 실행할 수 없습니다."
7202,60,9,0,false,"중단 시점과 파티 구성이 달라 실행할 수 없습니다."
7203,60,9,0,false,"중단 시점과 직업 구성이 달라 실행할 수 없습니다."
7204,60,9,0,false,"진행도가 다른 파티원이 있어 실행할 수 없습니다."
7205,60,9,0,false,"전용 장비 강화 수치가 요구치보다 낮은 파티원이 있어 실행할 수 없습니다."
7206,60,9,0,false,"빈 저장 데이터가 없는 파티원이 있어 실행할 수 없습니다."
7207,60,9,0,false,"임무 참가 신청 중인 파티원이 있어 실행할 수 없습니다."
7208,60,9,0,false,"체험판을 이용하는 파티원이 있어 실행할 수 없습니다."
7209,60,9,0,false,"저장 데이터가 없는 파티원이 있어 실행할 수 없습니다."
7210,60,9,0,false,"<?0xa> 님은 투사 또는 마법사가 아닙니다."
7211,60,9,0,false,"<?0xa> 님의 직업이 중단 시점과 다릅니다."
7212,60,9,0,false,"<?0xa> 님의 진행도가 일치하지 않습니다."
7213,60,9,0,false,"<?0xa> 님의 강화 수치가 요구치보다 낮습니다."
7214,60,9,0,false,"<?0xa> 님은 빈 저장 데이터가 없습니다."
7215,60,9,0,false,"<?0xa> 님이 임무 참가 신청 중입니다."
7216,60,9,0,false,"<?0xa> 님은 체험판 이용자입니다."
7217,60,9,0,false,"<?0xa> 님은 공략 진행도에 맞는 저장 데이터가 없습니다."
7218,60,9,0,false,"임무 참가 신청 중이므로 실행할 수 없습니다."
7219,60,9,0,false,"투사 또는 마법사가 아닙니다."
7220,57,33,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }> 님이 <ref:DeepDungeonItem><?0xd> 손에 넣었습니다!"
7221,57,33,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }> 님 일행이 <ref:DeepDungeonItem><?0xd> 손에 넣었습니다!"
7222,57,33,0,false,"<ref:DeepDungeonItem><?0xd> 더는 보유할 수 없어 도로 보물상자에 넣었습니다."
7223,57,33,0,false,"보물상자는 <ref:BNpcName><?0xd>습니다!"
7224,57,33,0,false,"지뢰가 발동했습니다……."
7225,57,33,0,false,"유인 함정이 발동했습니다……."
7226,57,33,0,false,"약화 함정이 발동했습니다……."
7227,57,33,0,false,"방해 함정이 발동했습니다……."
7228,57,33,0,false,"두꺼비 함정이 발동했습니다……."
7229,57,33,0,false,"함정이 발동하여 보물상자가 폭발했습니다……."
7230,57,1,0,false,"이 층에는 실명 마법이 걸려있는 것 같습니다……."
7231,57,1,0,false,"이 층에는 최대 HP 감소 마법이 걸려있는 것 같습니다……."
7232,57,1,0,false,"이 층에는 주는 피해 감소 마법이 걸려있는 것 같습니다……."
7233,57,1,0,false,"이 층에는 능력 사용 불가 마법이 걸려있는 것 같습니다……."
7234,57,1,0,false,"이 층에는 헤이스트 마법이 걸려있는 것 같습니다……."
7235,57,1,0,false,"이 층에는 최대 HP 및 MP 증가 마법이 걸려있는 것 같습니다……."
7236,57,1,0,false,"이 층을 덮은 강력한 결계로 인해 아이템을 사용할 수 없습니다……."
7237,57,1,0,false,"이 층을 덮은 강력한 결계로 인해 전력 질주를 할 수 없습니다……."
7238,57,1,0,false,"이 층을 덮은 강력한 결계로 인해 몸이 무거워졌습니다……."
7239,57,1,0,false,"이 층을 덮은 강력한 결계로 인해 회복력이 감소했습니다……."
7240,57,1,0,false,"자욱한 요마의 안개가 마물에게 힘을 더해줍니다……."
7241,57,33,0,false,"<ref:EObj><?0xd> 빛을 잃었습니다……."
7242,57,33,0,false,"<ref:EObj><?0xd> 빛나기 시작합니다!"
7243,57,33,0,false,"<ref:EObj>에서 넘쳐나는 생명력을 받아, 쓰러진 모험가가 다시 일어섭니다!"
7244,57,33,0,false,"<ref:EObj><?0xd> 아름답게 빛나고 있지만, 지금은 아무 효과가 없는 것 같습니다……."
7245,57,33,0,false,"<ref:EObj><?0xd> 기동합니다!"
7246,57,1,0,false,"3초 후 전송됩니다."
7247,57,1,0,false,"전송이 중단되었습니다."
7248,57,1,0,false,"전송이 실행되었습니다!"
7249,57,33,0,false,"이 임무에서는 전용 레벨이 적용됩니다."
7250,57,33,0,false,"<ref:DeepDungeonEquipment><?0xd> 빛나며, 강화 수치가 <value><?0xd> 되었습니다!"
7251,57,33,0,false,"<ref:DeepDungeonEquipment> 강화에 실패했습니다……."
7252,57,33,0,false,"<ref:DeepDungeonEquipment><?0xd> 환하게 빛나며, 강화 수치가 <value><?0xd> 되었습니다!"
7253,57,33,0,false,"<ref:DeepDungeonEquipment><?0xd> 눈부시게 빛나며, 강화 수치가 <value><?0xd> 되었습니다!"
7254,57,1,0,false,"<?0xa> 님이 <ref:DeepDungeonItem><?0xd> 사용했습니다."
7255,57,33,0,false,"이 층에 있던 함정이 모두 사라졌습니다!"
7256,57,33,0,false,"이 층의 지도가 모두 표시되었습니다!"
7257,57,33,0,false,"<?0xa> 님에게 자기 강화 마법이 걸렸습니다."
7258,57,33,0,false,"<?0xa> 님에게 방어 강화 마법이 걸렸습니다."
7259,57,33,0,false,"어딘가에 보물상자가 있는 것 같습니다."
7260,57,33,0,false,"멀리 있던 마물이 사라진 것 같습니다."
7261,57,33,0,false,"멀리 있던 마물의 기척이 변한 것 같습니다."
7262,57,33,0,false,"<?0xa> 님의 저주가 풀렸습니다."
7263,57,33,0,false,"운이 좋아진 것 같습니다!"
7264,57,33,0,false,"자신을 중심으로 변형 마법을 걸었습니다."
7265,57,33,0,false,"이 층에 도사리던 부정한 마력이 흩어졌습니다."
7266,57,33,0,false,"이미 같은 효과가 적용되고 있습니다."
7267,57,33,0,false,"지금은 효과가 없습니다……."
7268,57,33,0,false,"<?0xa> 님이 만티코어로 변신했습니다!"
7269,57,33,0,false,"<?0xa> 님이 서큐버스로 변신했습니다!"
7270,57,33,0,false,"지하 <value>층"
7271,60,8,0,false,"재사용 대기 중에는 실행할 수 없습니다."
7272,57,33,0,false,"이 층에는 보물이 있을 것 같습니다……."
7273,57,33,0,false,"이 층에는 보물이 없을 것 같습니다……."
7274,57,33,0,false,"파묻힌 보물을 발견했습니다!"
7275,57,33,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }> 님이 파묻힌 보물을 손에 넣었습니다!"
7276,57,33,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }> 일행이 파묻힌 보물을 손에 넣었습니다!"
7277,57,33,0,false,"<?0xa> 님의 마기 장비가 더욱 찬란한 빛을 띠었습니다!"
7278,0,0,0,false,""
7279,57,33,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }> 님이 <ref:Item><?0xd> 발견했습니다!"
7280,57,33,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }> 일행이 <ref:Item><?0xd> 발견했습니다!"
7281,60,9,0,false,"하나밖에 소지할 수 없는 아이템입니다. 이미 가지고 있어서 실행할 수 없습니다."
7282,60,9,0,false,"<?0xa> 님은 이 임무를 개방하지 않았습니다."
7283,60,9,0,false,"이 저장 데이터는 변환할 수 없습니다."
7284,60,9,0,false,"소지품에 공간이 없어 실행할 수 없습니다."
7285,57,33,0,false,"전투불능이 되었을 때 한 번 부활할 수 있게 되었습니다!"
7286,57,33,0,false,"<?0xa> 님이 쿠리부로 변신했습니다!"
7287,57,33,0,false,"리레이즈 효과가 발동하여 부활했습니다!"
7288,57,33,0,false,"파묻힌 보물의 낌새를 감지할 수 있게 되었습니다!"
7289,60,9,0,false,"전멸한 적이 있는 저장 데이터이므로 실행할 수 없습니다."
7290,0,0,0,false,""
7291,0,0,0,false,""
7292,0,0,0,false,""
7293,0,0,0,false,""
7294,0,0,0,false,""
7295,0,0,0,false,""
7296,0,0,0,false,""
7297,0,0,0,false,""
7298,0,0,0,false,""
7299,0,0,0,false,""
7300,0,0,0,false,""
7301,0,0,0,false,""
7302,0,0,0,false,""
7303,0,0,0,false,""
7304,0,0,0,false,""
7305,0,0,0,false,""
7306,0,0,0,false,""
7307,0,0,0,false,""
7308,0,0,0,false,""
7309,0,0,0,false,""
7310,0,0,0,false,""
7311,0,0,0,false,""
7312,0,0,0,false,""
7313,0,0,0,false,""
7314,0,0,0,false,""
7315,0,0,0,false,""
7316,0,0,0,false,""
7317,0,0,0,false,""
7318,0,0,0,false,""
7319,0,0,0,false,""
7320,57,33,0,false,"<if( 9 ) {<ref:ObjStr>} else {OBJ: 4 }> 님을 친선 경기에 초대했습니다."
7321,57,33,0,false,"<if( 9 ) {<ref:ObjStr>} else {OBJ: 4 }> 님이 친선 경기에 참가했습니다."
7322,57,33,0,false,"<if( 9 ) {<ref:ObjStr>} else {OBJ: 4 }> 님이 친선 경기에 초대했습니다."
7323,57,33,0,false,"<if( 9 ) {<ref:ObjStr>} else {OBJ: 4 }> 님의 친선 경기에 참가했습니다."
7324,57,33,0,false,"친선 경기 참가 신청이 취소되었습니다."
7325,57,33,0,false,"친선 경기 참가 인원이 편성되었습니다. 임무 찾기에서 친선 경기를 신청하십시오."
7326,60,9,0,false,"파티장 외에는 초대할 수 없습니다."
7327,60,9,0,false,"초대할 파티의 인원수가 맞지 않아 초대할 수 없습니다."
7328,60,9,0,false,"이미 친선 경기에 참가한 플레이어는 초대할 수 없습니다."
7329,60,9,0,false,"이미 초대한 플레이어는 초대할 수 없습니다."
7330,60,9,0,false,"이미 친선 경기에 참가 중이므로 초대할 수 없습니다."
7331,60,9,0,false,"이미 다른 참가 신청에 편성된 플레이어는 초대할 수 없습니다."
7332,60,9,0,false,"임무 중인 플레이어는 초대할 수 없습니다."
7333,60,9,0,false,"'다른 용무 중'인 플레이어는 초대할 수 없습니다."
7334,60,9,0,false,"임무 참가 신청 중인 플레이어는 초대할 수 없습니다."
7335,60,9,0,false,"다른 지역에 있는 플레이어는 초대할 수 없습니다."
7336,60,9,0,false,"자신의 파티에 버디가 있어 초대하지 못했습니다."
7337,60,9,0,false,"상대의 파티에 버디가 있어 초대하지 못했습니다."
7338,60,9,0,false,"친선 경기에 초대하지 못했습니다."
7339,60,9,0,false,"차단 목록에 등록된 플레이어는 초대할 수 없습니다."
7340,60,9,0,false,"대상 플레이어가 존재하지 않거나, 접속을 종료했거나, 다른 지역에 있어 초대할 수 없습니다."
7341,60,9,0,false,"친선 경기 주최자가 아니므로 신청할 수 없습니다."
7342,60,9,0,false,"자신이 '다른 용무 중'이므로 초대할 수 없습니다."
7343,60,9,0,false,"자신의 파티 인원수가 맞지 않아 초대할 수 없습니다."
7344,60,9,0,false,"초대할 파티에 접속을 종료한 플레이어가 있어 초대하지 못했습니다."
7345,60,9,0,false,"자신의 파티에 접속을 종료한 캐릭터가 있어 초대하지 못했습니다."
7346,60,9,0,false,"파티 수가 부족하거나 각 파티의 인원수가 맞지 않아 친선 경기를 신청하지 못했습니다."
7347,57,33,0,false,"양팀 선수가 모두 동의하여 재경기를 시작합니다."
7348,57,33,0,false,"일부 선수가 퇴장하여 재경기를 실행할 수 없습니다."
7349,60,9,0,false,"자신이 PvP 임무를 개방하지 않아 친선 경기에 초대하지 못했습니다."
7350,0,0,0,false,""
7351,0,0,0,false,""
7352,0,0,0,false,""
7353,0,0,0,false,""
7354,0,0,0,false,""
7355,0,0,0,false,""
7356,0,0,0,false,""
7357,0,0,0,false,""
7358,0,0,0,false,""
7359,0,0,0,false,""
7360,0,0,0,false,""
7361,0,0,0,false,""
7362,0,0,0,false,""
7363,0,0,0,false,""
7364,0,0,0,false,""
7365,0,0,0,false,""
7366,0,0,0,false,""
7367,0,0,0,false,""
7368,0,0,0,false,""
7369,0,0,0,false,""
7370,0,0,0,false,""
7371,0,0,0,false,""
7372,0,0,0,false,""
7373,0,0,0,false,""
7374,0,0,0,false,""
7375,0,0,0,false,""
7376,0,0,0,false,""
7377,0,0,0,false,""
7378,0,0,0,false,""
7379,0,0,0,false,""
7380,57,33,0,false,"<value> 님의 캐릭터 정보를 신고해주셔서 감사합니다.<br>신고에 대해서 답변을 드리지 않는 점, 양해 부탁드립니다."
7381,57,33,0,false,"현거래 광고 플레이어로 신고되어 대화가 제한되었습니다.<br>본인에게 해당 사항이 없을 경우 고객센터에 문의해주시기 바랍니다."
7382,60,9,0,false,"대화 기능이 제한되어 보낼 수 없습니다."
7383,0,1,0,false,""
7384,0,1,0,false,""
7385,0,1,0,false,""
7386,0,1,0,false,""
7387,0,1,0,false,""
7388,0,1,0,false,""
7389,0,1,0,false,""
7390,0,0,0,false,""
7391,0,0,0,false,""
7392,0,0,0,false,""
7393,0,0,0,false,""
7394,0,0,0,false,""
7395,0,0,0,false,""
7396,0,0,0,false,""
7397,0,0,0,false,""
7398,0,0,0,false,""
7399,0,0,0,false,""
7400,57,33,0,false,"<if( 9 ) {<ref:ObjStr>} else {OBJ: 4 }> 님에게 결투를 신청했습니다."
7401,57,33,0,false,"<if( 9 ) {<ref:ObjStr>} else {OBJ: 4 }> 님이 결투 신청을 거절했습니다."
7402,57,33,0,false,"<if( 9 ) {<ref:ObjStr>} else {OBJ: 4 }> 님이 결투를 신청했습니다."
7403,57,33,0,false,"<if( 9 ) {<ref:ObjStr>} else {OBJ: 4 }> 님의 결투 신청을 거절했습니다."
7404,60,9,0,false,"<if( 9 ) {<ref:ObjStr>} else {OBJ: 4 }> 님이 결투 구역 밖에 있어 결투를 신청하지 못했습니다."
7405,60,9,0,false,"<if( 9 ) {<ref:ObjStr>} else {OBJ: 4 }> 님이 결투 구역 밖으로 이동하여 결투 신청이 취소되었습니다."
7406,60,9,0,false,"결투 구역 밖으로 이동하여 결투 신청이 취소되었습니다."
7407,60,9,0,false,"답변 시간이 초과되어 결투 신청이 취소되었습니다."
7408,57,33,0,false,"결투 신청이 수락되었습니다. 결투를 시작합니다."
7409,57,33,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> <if( 9 ) {<ref:ObjStr>} else {OBJ: 4 }>에게 승리했습니다!"
7410,60,9,0,false,"전투불능 상태이므로 신청할 수 없습니다."
7411,60,9,0,false,"상대 플레이어가 전투불능 상태이므로 신청할 수 없습니다."
7412,60,9,0,false,"이미 결투 신청 중이므로 신청할 수 없습니다."
7413,60,9,0,false,"이미 결투 신청을 받았으므로 신청할 수 없습니다."
7414,60,9,0,false,"상대 플레이어가 결투 신청 중이므로 신청할 수 없습니다."
7415,60,9,0,false,"이미 결투 중이므로 신청할 수 없습니다."
7416,60,9,0,false,"상대 플레이어가 결투 중이므로 신청할 수 없습니다."
7417,60,9,0,false,"신청자가 결투 신청을 취소했습니다."
7418,60,9,0,false,"상대 플레이어가 다른 결투 신청을 받았으므로 신청할 수 없습니다."
7419,60,9,0,false,"투사 또는 마법사만 결투를 신청할 수 있습니다."
7420,60,9,0,false,"상대 플레이어가 투사 또는 마법사가 아니므로 결투를 신청할 수 없습니다."
7421,60,9,0,false,"상대방과 거리가 멀어지면 결투 신청이 취소됩니다."
7422,60,8,0,false,"너무 멀리 있습니다."
7423,60,9,0,false,"내 소환수가 결투 구역 밖에 있어 결투를 신청할 수 없습니다."
7424,60,9,0,false,"<if( 9 ) {<ref:ObjStr>} else {OBJ: 4 }> 님의 소환수가 결투 구역 밖에 있어 결투를 신청할 수 없습니다."
7425,60,9,0,false,"차단 목록에 등록된 대상에게는 결투를 신청할 수 없습니다."
7426,60,9,0,false,"결투를 신청하지 못했습니다."
7427,60,9,0,false,"결투 구역 밖으로 이동하여 <if( 9 ) {<ref:ObjStr>} else {OBJ: 4 }> 님의 결투 신청이 취소되었습니다."
7428,60,9,0,false,"결투 신청이 취소되었습니다."
7429,60,9,0,false,"<if( 9 ) {<ref:ObjStr>} else {OBJ: 4 }> 님은 결투할 수 없는 상태입니다."
7430,57,33,0,false,"아이템 감정을 시작했습니다."
7431,57,33,0,false,"아이템을 감정하여 <ref:Item><?0xd> 손에 넣었습니다!"
7432,0,0,0,false,""
7433,0,0,0,false,""
7434,0,0,0,false,""
7435,0,0,0,false,""
7436,0,0,0,false,""
7437,0,0,0,false,""
7438,0,0,0,false,""
7439,0,0,0,false,""
7440,0,0,0,false,""
7441,0,0,0,false,""
7442,0,0,0,false,""
7443,0,0,0,false,""
7444,0,0,0,false,""
7445,0,0,0,false,""
7446,0,0,0,false,""
7447,0,0,0,false,""
7448,0,0,0,false,""
7449,0,0,0,false,""
7450,0,0,0,false,""
7451,0,0,0,false,""
7452,0,0,0,false,""
7453,0,0,0,false,""
7454,0,0,0,false,""
7455,0,0,0,false,""
7456,0,0,0,false,""
7457,0,0,0,false,""
7458,0,0,0,false,""
7459,0,0,0,false,""
7460,0,0,0,false,""
7461,0,0,0,false,""
7462,0,0,0,false,""
7463,0,0,0,false,""
7464,0,0,0,false,""
7465,0,0,0,false,""
7466,0,0,0,false,""
7467,0,0,0,false,""
7468,0,0,0,false,""
7469,0,0,0,false,""
7470,0,0,0,false,""
7471,0,0,0,false,""
7472,0,0,0,false,""
7473,0,0,0,false,""
7474,0,0,0,false,""
7475,0,0,0,false,""
7476,0,0,0,false,""
7477,0,0,0,false,""
7478,0,0,0,false,""
7479,0,0,0,false,""
7480,0,0,0,false,""
7481,0,0,0,false,""
7482,0,0,0,false,""
7483,0,0,0,false,""
7484,0,0,0,false,""
7485,0,0,0,false,""
7486,0,0,0,false,""
7487,0,0,0,false,""
7488,0,0,0,false,""
7489,0,0,0,false,""
7490,0,0,0,false,""
7491,0,0,0,false,""
7492,0,0,0,false,""
7493,0,0,0,false,""
7494,0,0,0,false,""
7495,0,0,0,false,""
7496,0,0,0,false,""
7497,0,0,0,false,""
7498,0,0,0,false,""
7499,0,0,0,false,""
7500,0,0,0,false,""
7501,0,0,0,false,""
7502,0,0,0,false,""
7503,0,0,0,false,""
7504,0,0,0,false,""
7505,0,0,0,false,""
7506,0,0,0,false,""
7507,0,0,0,false,""
7508,0,0,0,false,""
7509,0,0,0,false,""
7510,0,0,0,false,""
7511,0,0,0,false,""
7512,0,0,0,false,""
7513,0,0,0,false,""
7514,0,0,0,false,""
7515,0,0,0,false,""
7516,0,0,0,false,""
7517,0,0,0,false,""
7518,0,0,0,false,""
7519,0,0,0,false,""
7520,0,0,0,false,""
7521,0,0,0,false,""
7522,0,0,0,false,""
7523,0,0,0,false,""
7524,0,0,0,false,""
7525,0,0,0,false,""
7526,0,0,0,false,""
7527,0,0,0,false,""
7528,0,0,0,false,""
7529,0,0,0,false,""
7530,0,0,0,false,""
7531,0,0,0,false,""
7532,0,0,0,false,""
7533,0,0,0,false,""
7534,0,0,0,false,""
7535,0,0,0,false,""
7536,0,0,0,false,""
7537,0,0,0,false,""
7538,0,0,0,false,""
7539,0,0,0,false,""
7540,0,0,0,false,""
7541,0,0,0,false,""
7542,0,0,0,false,""
7543,0,0,0,false,""
7544,0,0,0,false,""
7545,0,0,0,false,""
7546,0,0,0,false,""
7547,0,0,0,false,""
7548,0,0,0,false,""
7549,0,0,0,false,""
7550,0,0,0,false,""
7551,0,0,0,false,""
7552,0,0,0,false,""
7553,0,0,0,false,""
7554,0,0,0,false,""
7555,0,0,0,false,""
7556,0,0,0,false,""
7557,0,0,0,false,""
7558,0,0,0,false,""
7559,0,0,0,false,""
7560,0,0,0,false,""
7561,0,0,0,false,""
7562,0,0,0,false,""
7563,0,0,0,false,""
7564,0,0,0,false,""
7565,0,0,0,false,""
7566,0,0,0,false,""
7567,0,0,0,false,""
7568,0,0,0,false,""
7569,0,0,0,false,""
7570,0,0,0,false,""
7571,0,0,0,false,""
7572,0,0,0,false,""
7573,0,0,0,false,""
7574,0,0,0,false,""
7575,0,0,0,false,""
7576,0,0,0,false,""
7577,0,0,0,false,""
7578,0,0,0,false,""
7579,0,0,0,false,""
7580,0,0,0,false,""
7581,0,0,0,false,""
7582,0,0,0,false,""
7583,0,0,0,false,""
7584,0,0,0,false,""
7585,0,0,0,false,""
7586,0,0,0,false,""
7587,0,0,0,false,""
