Index,0 [0x7][0x4],1 [0x5][0x70],2 [0x3][0x72],3 [0x6][0xc],4 [0x7][0x8],5 [0x0][0x0],6 [0x6][0x10],7 [0x6][0x14],8 [0x6][0x18],9 [0x6][0x1c],10 [0x6][0x20],11 [0x6][0x24],12 [0x6][0x28],13 [0x6][0x2c],14 [0x6][0x30],15 [0x6][0x34],16 [0x6][0x38],17 [0x6][0x3c],18 [0x6][0x40],19 [0x6][0x44],20 [0x6][0x48],21 [0x6][0x4c],22 [0x6][0x50],23 [0x6][0x54],24 [0x6][0x58],25 [0x6][0x5c],26 [0x6][0x60],27 [0x6][0x64],28 [0x6][0x68],29 [0x6][0x6c]
3199,342,15,0,62508,44,"제작 의뢰: 고인에게 바치는 마도서",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3200,343,15,0,62508,44,"제작 의뢰: 슬퍼하는 자를 위한 연금약",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3201,344,15,0,62508,51,"조달 의뢰: 무술가용 연금약",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3202,345,20,0,62508,51,"제작 의뢰: 야성미 넘치는 지팡이",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3203,346,20,0,62508,51,"대량 의뢰: 약학원생이 바라는 물건",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3204,347,20,0,62508,56,"조달 의뢰: 연락문서용 잉크",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3205,348,20,0,62508,56,"제작 의뢰: 의용병용 독약",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3206,349,20,0,62508,56,"대량 의뢰: 의용병용 연금약",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3207,350,20,0,62508,56,"제작 의뢰: 마법사 대책용 독약",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3208,351,25,0,62508,51,"제작 의뢰: 마법 인형에 칠 기름",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3209,352,25,0,62508,56,"조달 의뢰: 창문에 끼울 유리판",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3210,353,25,0,62508,51,"대량 의뢰: 중급 비술사를 위한 마도서",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3211,354,25,0,62508,56,"제작 의뢰: 도사에게 바치는 환술도구",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3212,355,25,0,62508,56,"제작 의뢰: 연구용 마도서",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3213,356,25,0,62508,56,"대량 의뢰: 마을 비축약",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3214,357,30,0,62508,32,"조달 의뢰: 긴급 군용약",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3215,358,30,0,62508,51,"제작 의뢰: 수출용 묘약",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3216,359,30,0,62508,51,"대량 의뢰: 대량의 뿔아교",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3217,360,30,0,62508,32,"제작 의뢰: 계약서용 잉크",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3218,361,30,0,62508,32,"제작 의뢰: 예술 감상용 연금약",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3219,362,30,0,62508,32,"대량 의뢰: 경관 유지용 성장 촉진제",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3220,363,35,0,62508,63,"조달 의뢰: 이단심문관용 마법봉",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3221,364,35,0,62508,51,"제작 의뢰: 도박용 독약",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3222,365,35,0,62508,51,"대량 의뢰: 인기 상품 맹독약",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3223,366,35,0,62508,63,"제작 의뢰: 점성대를 위한 마도서",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3224,367,35,0,62508,63,"제작 의뢰: 불면증 해결책",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3225,368,35,0,62508,63,"대량 의뢰: 이단심문관용 마비약",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3226,369,40,0,62508,63,"조달 의뢰: 기병단을 위한 군용약",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3227,370,40,0,62508,51,"제작 의뢰: 권양기용 윤활유",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3228,371,40,0,62508,51,"대량 의뢰: 수출용 각성제",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3229,372,40,0,62508,63,"제작 의뢰: 이단 기록용 잉크",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3230,373,40,0,62508,63,"제작 의뢰: 새로운 전술 검증 재료",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3231,374,40,0,62508,63,"대량 의뢰: 녹 방지용 라놀린",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3232,375,45,0,62508,67,"조달 의뢰: 호신용 수면약",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3233,376,45,0,62508,51,"제작 의뢰: 수출용 금침",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3234,377,45,0,62508,51,"대량 의뢰: 부유층을 위한 활력의 약",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3235,378,45,0,62508,67,"제작 의뢰: 푹 잠드는 침묵약",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3236,379,45,0,62508,67,"제작 의뢰: 함정용 극독약",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3237,380,45,0,62508,67,"대량 의뢰: 발굴 작업원용 연금약",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3238,261,1,0,62509,27,"제작 의뢰: 보존식량용 식염",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3239,262,1,0,62509,27,"제작 의뢰: 짐꾼이 먹을 점심 식사",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3240,263,1,0,62509,31,"조달 의뢰: 견본으로 쓸 삶은 달걀",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3241,264,1,0,62509,31,"제작 의뢰: 쿠키용 감미료",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3242,265,1,0,62509,31,"제작 의뢰: 원한을 풀어줄 스테이크",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3243,266,1,0,62509,27,"조달 의뢰: 보존식량용 건포도",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3244,267,5,0,62509,27,"제작 의뢰: 인기 상품 크림",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3245,268,5,0,62509,27,"제작 의뢰: 고아들의 꿈",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3246,269,5,0,62509,31,"조달 의뢰: 맛있는 버섯볶음",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3247,270,5,0,62509,31,"제작 의뢰: 모자란 분량의 오렌지 주스",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3248,271,5,0,62509,31,"제작 의뢰: 생일 축하 초콜릿 원료",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3249,272,5,0,62509,27,"조달 의뢰: 시장조사용 생선요리",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3250,273,10,0,62509,27,"제작 의뢰: 요리사 길드를 위한 쿠쿠루 가루",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3251,274,10,0,62509,27,"제작 의뢰: 술안주용 생선구이",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3252,275,10,0,62509,33,"조달 의뢰: 앞으로 인기 있을 상품",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3253,276,10,0,62509,33,"제작 의뢰: 협상에서 제공할 요리",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3254,277,10,0,62509,33,"제작 의뢰: 교역선을 위한 생선 절임",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3255,278,10,0,62509,27,"조달 의뢰: 뱃사람을 위한 뿌리채소 요리",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3256,279,15,0,62509,27,"제작 의뢰: 손님 접대용 오믈렛",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3257,280,15,0,62509,27,"제작 의뢰: 선장을 치하하는 요리",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3258,281,15,0,62509,33,"조달 의뢰: 상선에 실을 식량",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3259,282,15,0,62509,33,"제작 의뢰: 수출용 향유",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3260,283,15,0,62509,33,"제작 의뢰: 하란볼로 선장이 좋아하는 음식",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3261,284,15,0,62509,27,"조달 의뢰: 장인을 위한 간식",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3262,285,20,0,62509,27,"제작 의뢰: 포도주를 희석할 주스",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3263,286,20,0,62509,27,"대량 의뢰: 짐꾼이 먹을 아침 식사",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3264,287,20,0,62509,56,"조달 의뢰: 의용병에게 줄 요리",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3265,288,20,0,62509,56,"제작 의뢰: 대원에게 줄 식량",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3266,289,20,0,62509,56,"대량 의뢰: 아이들에게 줄 과자",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3267,290,20,0,62509,56,"제작 의뢰: 영양고기 파이",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3268,291,25,0,62509,27,"제작 의뢰: 교역선을 위한 쿠키",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3269,292,25,0,62509,56,"조달 의뢰: 스튜를 만들 재료",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3270,293,25,0,62509,27,"대량 의뢰: 판촉용 허브 차",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3271,294,25,0,62509,56,"제작 의뢰: 척후병을 위한 수프",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3272,295,25,0,62509,56,"제작 의뢰: 주부들에게 줄 크럼펫",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3273,296,25,0,62509,56,"대량 의뢰: 잔치에 내놓을 파이",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3274,297,30,0,62509,32,"조달 의뢰: 최고급 양조식초",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3275,298,30,0,62509,27,"제작 의뢰: 판촉용 타르트",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3276,299,30,0,62509,27,"대량 의뢰: 옥수수가루 대체품",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3277,300,30,0,62509,32,"제작 의뢰: 물에 빠진 돌고래 주점 명물",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3278,301,30,0,62509,32,"제작 의뢰: 아기 고양이가 좋아하는 음식",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3279,302,30,0,62509,32,"대량 의뢰: 손님에게 대접할 요리",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3280,303,35,0,62509,63,"조달 의뢰: 점성대를 위한 빵",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3281,304,35,0,62509,27,"제작 의뢰: 장기 항해용 자우어크라우트",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3282,305,35,0,62509,27,"대량 의뢰: 장기 항해용 쿠키",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3283,306,35,0,62509,63,"제작 의뢰: 기병에게 인기있는 생선구이",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3284,307,35,0,62509,63,"제작 의뢰: 축하연에서 대접할 수플레",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3285,308,35,0,62509,63,"대량 의뢰: 몸을 녹이는 따뜻한 수프",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3286,309,40,0,62509,63,"조달 의뢰: 신전기사에게 대접할 치즈",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3287,310,40,0,62509,27,"제작 의뢰: 장기 항해용 말린 고기",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3288,311,40,0,62509,27,"대량 의뢰: 반짝사과로 만든 주스",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3289,312,40,0,62509,63,"제작 의뢰: 치료사에게 줄 치즈",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3290,313,40,0,62509,63,"제작 의뢰: 기병단을 위한 휴대식량",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3291,314,40,0,62509,63,"대량 의뢰: 축제에 낼 과자",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3292,315,45,0,62509,67,"조달 의뢰: 이슈가르드풍 축제용 파이",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3293,316,45,0,62509,27,"제작 의뢰: 메메룬 사장 접대용 요리",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3294,317,45,0,62509,27,"대량 의뢰: 지지룬 사장 접대용 요리",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3295,318,45,0,62509,67,"제작 의뢰: 발견을 축하하는 버섯 요리",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3296,319,45,0,62509,67,"제작 의뢰: 휴식 시간에 내놓을 건강차",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3297,320,45,0,62509,67,"대량 의뢰: 람브루스 대장이 좋아하는 음식",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3298,878,50,0,62501,2200,"토벌 임무: 맞가람 골짜기 마물 퇴치",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3299,879,50,0,62501,2200,"유도 임무: 늙은 야크에게 은혜 갚기 ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3300,880,50,0,62501,2200,"파기 임무: 금서 '가면을 쓴 자' 회수",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3301,881,50,0,62501,2200,"대규모 토벌 임무: 맞가람 골짜기 마물 퇴치",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3302,882,50,0,62501,2200,"대규모 유도 임무: 늙은 야크에게 은혜 갚기 ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3303,883,50,0,62501,2200,"대규모 파기 임무: 금서 '가면을 쓴 자' 회수",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3304,884,52,0,62501,2000,"처치 임무: 괘씸한 임프",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3305,885,52,0,62501,2000,"순찰 임무: 초코보 숲 안전 확보",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3306,886,52,0,62501,2000,"유도 임무: 도망친 초코보 회수",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3307,887,52,0,62501,2000,"대규모 처치 임무: 괘씸한 임프",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3308,888,52,0,62501,2000,"대규모 순찰 임무: 초코보 숲 안전 확보",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3309,889,52,0,62501,2000,"대규모 유도 임무: 도망친 초코보 회수",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3310,890,54,0,62501,2002,"토벌 임무: 드라바니아 구름바다 강습",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3311,891,54,0,62501,2002,"획득 임무: 표적으로 쓸 용 비늘",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3312,892,54,0,62501,2002,"추격 임무: 사룡의 졸개 토벌",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3313,893,54,0,62501,2002,"대규모 토벌 임무: 드라바니아 구름바다 강습",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3314,894,54,0,62501,2002,"대규모 획득 임무: 표적으로 쓸 용 비늘",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3315,895,54,0,62501,2002,"대규모 추격 임무: 사룡의 졸개 토벌",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3316,896,56,0,62501,2100,"요격 임무: 장미 기병단 지원",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3317,897,56,0,62501,2100,"순찰 임무: 구름마루 순찰",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3318,898,56,0,62501,2100,"수색 임무: 자급자족의 핵심",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3319,899,56,0,62501,2100,"대규모 요격 임무: 장미 기병단 지원",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3320,900,56,0,62501,2100,"대규모 순찰 임무: 구름마루 순찰",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3321,901,56,0,62501,2100,"대규모 수색 임무: 자급자족의 핵심",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3322,902,58,0,62501,2001,"추격 임무: 고블린족 집단에게 보복하기",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3323,903,58,0,62501,2001,"파기 임무: 금서 '푸른 눈을 품은 자' 회수",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3324,904,58,0,62501,2001,"회유 임무: 드래곤용 독 연구 대상",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3325,905,58,0,62501,2001,"대규모 추격 임무: 고블린족 집단에게 보복하기",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3326,906,58,0,62501,2001,"대규모 파기 임무: 금서 '푸른 눈을 품은 자' 회수",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3327,907,58,0,62501,2001,"대규모 회유 임무: 드래곤용 독 연구 대상",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3328,1178,50,0,62510,2200,"확인 채집: 채석장 후보지 조사",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3329,1179,50,0,62510,2200,"지정 채집: 감시탑 재건용 석재",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3330,1180,50,0,62510,2200,"조사 채집: 폐자재 재활용",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3331,1181,50,0,62510,2200,"대규모 확인 채집: 채석장 후보지 조사",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3332,1182,50,0,62510,2200,"대규모 지정 채집: 감시탑 재건용 석재",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3333,1183,50,0,62510,2200,"대규모 조사 채집: 폐자재 재활용",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3334,1184,52,0,62510,2000,"확인 채집: 이단 건축물의 석재",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3335,1185,52,0,62510,2000,"대량 채집: 드래곤용 확산탄을 만들 광석",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3336,1186,52,0,62510,2000,"지정 채집: 정교의 예배 도구용 원석",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3337,1187,52,0,62510,2000,"대규모 확인 채집: 이단 건축물의 석재",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3338,1188,52,0,62510,2000,"대규모 대량 채집: 드래곤용 확산탄을 만들 광석",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3339,1189,52,0,62510,2000,"대규모 지정 채집: 정교의 예배 도구용 원석",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3340,1190,54,0,62510,2002,"확인 채집: 드라바니아 구름바다 지질 확인",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3341,1191,54,0,62510,2002,"지정 채집: 환상의 창천모래",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3342,1192,54,0,62510,2002,"조사 채집: 역사를 밝히는 사료",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3343,1193,54,0,62510,2002,"대규모 확인 채집: 드라바니아 구름바다 지질 확인",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3344,1194,54,0,62510,2002,"대규모 지정 채집: 환상의 창천모래",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3345,1195,54,0,62510,2002,"대규모 조사 채집: 역사를 밝히는 사료",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3346,1196,56,0,62510,2100,"대량 채집: 구름바다의 전쟁신 아광석",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3347,1197,56,0,62510,2100,"지정 채집: 바람속성을 띤 구름바다 모래",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3348,1198,56,0,62510,2100,"조사 채집: 콘크리트용 거품돌",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3349,1199,56,0,62510,2100,"대규모 대량 채집: 구름바다의 전쟁신 아광석",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3350,1200,56,0,62510,2100,"대규모 지정 채집: 바람속성을 띤 구름바다 모래",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3351,1201,56,0,62510,2100,"대규모 조사 채집: 콘크리트용 거품돌",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3352,1202,58,0,62510,2001,"확인 채집: 용을 뚫는 단검 광석",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3353,1203,58,0,62510,2001,"대량 채집: 스테인드 크리스탈용 부품",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3354,1204,58,0,62510,2001,"조사 채집: 폐허도시의 건축 기술",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3355,1205,58,0,62510,2001,"대규모 확인 채집: 용을 뚫는 단검 광석",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3356,1206,58,0,62510,2001,"대규모 대량 채집: 스테인드 크리스탈용 부품",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3357,1207,58,0,62510,2001,"대규모 조사 채집: 폐허도시의 건축 기술",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
