Index,0 [0x3][0x36],1 [0x0][0x0],2 [0x0][0x4],3 [0x3][0x37],4 [0x5][0x30],5 [0x7][0x8],6 [0x5][0x32],7 [0x3][0x38],8 [0x3][0x39],9 [0x6][0xc],10 [0x6][0x10],11 [0x6][0x14],12 [0x6][0x18],13 [0x6][0x1c],14 [0x6][0x20],15 [0x6][0x24],16 [0x6][0x28],17 [0x6][0x2c],18 [0x5][0x34]
1221,3,"무신을 쓰러뜨린 자","극 라바나 토벌전에 참가하여 라바나 처치",10,0,0,317,1,14,20032,0,0,0,0,0,0,0,0,13
1222,2,"던전 박사: 4단계","던전 및 토벌전 30종류 완료",20,0,0,152,1,1,216,30,0,0,0,0,0,0,0,4
1223,2,"던전 박사: 5단계","던전 및 토벌전 40종류 완료",20,0,0,152,1,1,216,40,0,0,0,0,0,0,0,5
1224,2,"던전 박사: 6단계","던전 및 토벌전 50종류 완료",20,0,0,152,1,1,216,50,0,0,0,0,0,0,0,6
1225,2,"길이 남을 모험담: 1단계","던전 및 토벌전 총 2,000회 완료",20,0,0,153,1,1,215,2000,0,0,0,0,0,0,0,12
1226,2,"길이 남을 모험담: 2단계","던전 및 토벌전 총 5,000회 완료",20,0,0,153,1,1,215,5000,0,0,0,0,0,0,0,13
1227,2,"길이 남을 모험담: 3단계","던전 및 토벌전 총 10,000회 완료",20,0,0,153,1,1,215,10000,0,0,0,0,0,0,0,14
1228,4,"깨어난 기공성을 제패한 자: 1단계","기공성 알렉산더: 기동편 완료",5,0,0,467,1,1,370,1,0,0,0,0,0,0,0,0
1229,4,"깨어난 기공성을 제패한 자: 2단계","기공성 알렉산더: 기동편 5회 완료",10,0,0,467,1,1,370,5,0,0,0,0,0,0,0,0
1230,4,"깨어난 기공성을 제패한 자: 3단계","기공성 알렉산더: 기동편 10회 완료",20,0,0,467,1,1,370,10,0,0,0,0,0,0,0,0
1231,4,"깨어난 기공성을 완벽히 제패한 자: 1단계","기공성 알렉산더: 기동편(영웅) 완료",5,0,0,467,1,1,371,1,0,0,0,0,0,0,0,0
1232,4,"깨어난 기공성을 완벽히 제패한 자: 2단계","기공성 알렉산더: 기동편(영웅) 5회 완료",10,0,0,467,1,1,371,5,0,0,0,0,0,0,0,0
1233,4,"깨어난 기공성을 완벽히 제패한 자: 3단계","기공성 알렉산더: 기동편(영웅) 10회 완료",20,0,0,467,1,1,371,10,0,0,0,0,0,0,0,0
1234,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1235,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1237,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1238,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1239,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1240,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1241,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1242,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1243,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1244,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1245,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1246,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1247,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1248,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1249,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1251,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1252,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1253,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1254,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1255,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1256,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1257,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1259,8,"서부의 새내기 마물 사냥꾼","드라바니아의 B급 정예 마물 6종류 토벌",5,0,0,2725,1,5,6,389,390,391,392,393,394,0,0,16
1260,8,"얼음과 하늘의 새내기 마물 사냥꾼","커르다스 서부고지와 아발라시아의 B급 정예 마물 6종류 토벌",5,0,0,2725,1,5,6,395,396,397,398,399,400,0,0,17
1261,8,"서부의 숙련된 마물 사냥꾼","드라바니아의 A급 정예 마물 6종류 토벌",5,0,0,2725,1,5,6,401,402,403,404,405,406,0,0,18
1262,8,"얼음과 하늘의 숙련된 마물 사냥꾼","커르다스 서부고지와 아발라시아의 A급 정예 마물 6종류 토벌",5,0,0,2725,1,5,6,407,408,409,410,411,412,0,0,19
1263,8,"서부의 이름난 마물 사냥꾼","드라바니아의 S급 정예 마물 3종류 토벌",5,0,0,2725,1,5,3,413,414,415,0,0,0,0,0,20
1264,8,"얼음과 하늘의 이름난 마물 사냥꾼","커르다스 서부고지와 아발라시아의 S급 정예 마물 3종류 토벌",5,0,0,2725,1,5,3,416,417,418,0,0,0,0,0,21
1265,13,"목수: 레벨 60","목수 레벨 60 달성",5,0,0,35001,1,3,8,60,0,0,0,0,0,0,0,6
1266,13,"대장장이: 레벨 60","대장장이 레벨 60 달성",5,0,0,35106,1,3,9,60,0,0,0,0,0,0,0,12
1267,13,"갑주제작사: 레벨 60","갑주제작사 레벨 60 달성",5,0,0,35203,1,3,10,60,0,0,0,0,0,0,0,18
1268,13,"보석공예가: 레벨 60","보석공예가 레벨 60 달성",5,0,0,35301,1,3,11,60,0,0,0,0,0,0,0,24
1269,13,"가죽공예가: 레벨 60","가죽공예가 레벨 60 달성",5,0,0,35404,1,3,12,60,0,0,0,0,0,0,0,30
1270,13,"재봉사: 레벨 60","재봉사 레벨 60 달성",5,0,0,35501,1,3,13,60,0,0,0,0,0,0,0,36
1271,13,"연금술사: 레벨 60","연금술사 레벨 60 달성",5,0,0,35604,1,3,14,60,0,0,0,0,0,0,0,42
1272,13,"요리사: 레벨 60","요리사 레벨 60 달성",5,0,0,35704,1,3,15,60,0,0,0,0,0,0,0,48
1273,14,"광부: 레벨 60","광부 레벨 60 달성",5,0,0,38003,1,3,16,60,0,0,0,0,0,0,0,6
1274,14,"원예가: 레벨 60","원예가 레벨 60 달성",5,0,0,38103,1,3,17,60,0,0,0,0,0,0,0,12
1275,14,"어부: 레벨 60","어부 레벨 60 달성",5,0,0,38203,1,3,18,60,0,0,0,0,0,0,0,18
1276,10,"장인정신을 가진 모험가","목수, 대장장이, 갑주제작사, 보석공예가, 가죽공예가, 재봉사, 연금술사, 요리사 모두 레벨 60 달성",20,248,0,1558,2,2,1265,1266,1267,1268,1269,1270,1271,1272,0,9
1277,10,"자연의 혜택을 품다","광부, 원예가, 어부 모두 레벨 60 달성",20,249,0,1068,2,2,1273,1274,1275,0,0,0,0,0,0,10
1278,23,"수첩을 애용하는 목수: 4단계","목수로 아이템 200종류 제작",10,0,0,1524,1,1,192,200,0,0,0,0,0,0,0,11
1279,24,"수첩을 애용하는 대장장이: 4단계","대장장이로 아이템 270종류 제작",10,0,0,1574,1,1,193,270,0,0,0,0,0,0,0,11
1280,25,"수첩을 애용하는 갑주제작사: 4단계","갑주제작사로 아이템 230종류 제작",10,0,0,1625,1,1,194,230,0,0,0,0,0,0,0,11
1281,26,"수첩을 애용하는 보석공예가: 4단계","보석공예가로 아이템 380종류 제작",10,0,0,1676,1,1,195,380,0,0,0,0,0,0,0,11
1282,27,"수첩을 애용하는 가죽공예가: 4단계","가죽공예가로 아이템 320종류 제작",10,0,0,1724,1,1,196,320,0,0,0,0,0,0,0,11
1283,28,"수첩을 애용하는 재봉사: 4단계","재봉사로 아이템 350종류 제작",10,0,0,1774,1,1,197,350,0,0,0,0,0,0,0,11
1284,29,"수첩을 애용하는 연금술사: 4단계","연금술사로 아이템 170종류 제작",10,0,0,1825,1,1,198,170,0,0,0,0,0,0,0,11
1285,30,"수첩을 애용하는 요리사: 4단계","요리사로 아이템 160종류 제작",10,0,0,1875,1,1,199,160,0,0,0,0,0,0,0,11
1286,31,"수첩을 애용하는 광부: 4단계","광부로 아이템 100종류 채집",10,0,0,1015,1,1,200,100,0,0,0,0,0,0,0,24
1287,32,"수첩을 애용하는 원예가: 4단계","원예가로 아이템 150종류 채집",10,0,0,1065,1,1,201,150,0,0,0,0,0,0,0,24
1288,33,"수첩을 애용하는 어부: 4단계","어부로 아이템 400종류 채집",10,0,0,1104,1,1,202,400,0,0,0,0,0,0,0,24
1289,21,"소장품 제작자: 1단계","소장품 100회 제작",5,0,0,1522,1,1,372,100,0,0,0,0,0,0,0,0
1290,21,"소장품 제작자: 2단계","소장품 300회 제작",5,0,0,1522,1,1,372,300,0,0,0,0,0,0,0,0
1291,21,"소장품 제작자: 3단계","소장품 1,000회 제작",10,250,0,1522,1,1,372,1000,0,0,0,0,0,0,0,0
1292,21,"소장품 채집가: 1단계","소장품 300회 채집",5,0,0,1024,1,1,373,300,0,0,0,0,0,0,0,0
1293,21,"소장품 채집가: 2단계","소장품 1,000회 채집",5,0,0,1024,1,1,373,1000,0,0,0,0,0,0,0,0
1294,21,"소장품 채집가: 3단계","소장품 3,000회 채집",10,251,0,1024,1,1,373,3000,0,0,0,0,0,0,0,0
1295,21,"로웨나 상회의 단골: 1단계","소장품 300회 납품",5,0,0,26109,1,1,374,300,0,0,0,0,0,0,0,0
1296,21,"로웨나 상회의 단골: 2단계","소장품 1,000회 납품",5,0,0,26109,1,1,374,1000,0,0,0,0,0,0,0,0
1297,21,"로웨나 상회의 단골: 3단계","소장품 3,000회 납품",10,252,0,26109,1,1,374,3000,0,0,0,0,0,0,0,0
1298,9,"보물 사냥꾼: 5단계","6등급 오래된 지도를 해독하여 보물상자 20회 열기",20,0,0,115,1,1,375,20,0,0,0,0,0,0,0,6
1299,9,"보물 사냥꾼: 6단계","7등급 오래된 지도를 해독하여 보물상자 20회 열기",20,0,0,115,1,1,376,20,0,0,0,0,0,0,0,7
1300,9,"보물 사냥꾼: 7단계","8등급 오래된 지도를 해독하여 보물상자 20회 열기",20,0,0,115,1,1,377,20,0,0,0,0,0,0,0,8
1301,23,"숙련된 목수: 명인","목수로 제작법 레벨 51~60의 아이템 1,000회 제작",10,0,0,35001,1,1,378,1000,0,0,0,0,0,0,0,7
1302,24,"숙련된 대장장이: 명인","대장장이로 제작법 레벨 51~60의 아이템 1,000회 제작",10,0,0,35106,1,1,379,1000,0,0,0,0,0,0,0,7
1303,25,"숙련된 갑주제작사: 명인","갑주제작사로 제작법 레벨 51~60의 아이템 1,000회 제작",10,0,0,35203,1,1,380,1000,0,0,0,0,0,0,0,7
1304,26,"숙련된 보석공예가: 명인","보석공예가로 제작법 레벨 51~60의 아이템 1,000회 제작",10,0,0,35301,1,1,381,1000,0,0,0,0,0,0,0,7
1305,27,"숙련된 가죽공예가: 명인","가죽공예가로 제작법 레벨 51~60의 아이템 1,000회 제작",10,0,0,35404,1,1,382,1000,0,0,0,0,0,0,0,7
1306,28,"숙련된 재봉사: 명인","재봉사로 제작법 레벨 51~60의 아이템 1,000회 제작",10,0,0,35501,1,1,383,1000,0,0,0,0,0,0,0,7
1307,29,"숙련된 연금술사: 명인","연금술사로 제작법 레벨 51~60의 아이템 1,000회 제작",10,0,0,35604,1,1,384,1000,0,0,0,0,0,0,0,7
1308,30,"숙련된 요리사: 명인","요리사로 제작법 레벨 51~60의 아이템 1,000회 제작",10,0,0,35704,1,1,385,1000,0,0,0,0,0,0,0,7
1309,31,"채굴의 명수: 창천","레벨 51~60 광맥 또는 바위터에서 5,000회 채집",10,0,0,1015,1,1,386,5000,0,0,0,0,0,0,0,20
1310,32,"원예의 명수: 창천","레벨 51~60 성목 또는 약초밭에서 5,000회 채집",10,0,0,1056,1,1,387,5000,0,0,0,0,0,0,0,20
1311,33,"낚시의 명수: 창천","레벨 51~60 낚시터에서 3,000회 낚시",10,0,0,1101,1,1,388,3000,0,0,0,0,0,0,0,20
1312,10,"창천의 탐험가","탐험수첩: 창천편 001~042 완료",10,0,0,1019,1,1,432,42,0,0,0,0,0,0,0,17
1313,23,"솜씨 좋은 목수: 4단계","목수로 HQ 아이템 총 5,000회 제작",10,0,0,35015,1,1,203,5000,0,0,0,0,0,0,0,15
1314,24,"솜씨 좋은 대장장이: 4단계","대장장이로 HQ 아이템 총 5,000회 제작",10,0,0,35114,1,1,204,5000,0,0,0,0,0,0,0,15
1315,25,"솜씨 좋은 갑주제작사: 4단계","갑주제작사로 HQ 아이템 총 5,000회 제작",10,0,0,35214,1,1,205,5000,0,0,0,0,0,0,0,15
1316,26,"솜씨 좋은 보석공예가: 4단계","보석공예가로 HQ 아이템 총 5,000회 제작",10,0,0,35313,1,1,206,5000,0,0,0,0,0,0,0,15
1317,27,"솜씨 좋은 가죽공예가: 4단계","가죽공예가로 HQ 아이템 총 5,000회 제작",10,0,0,35414,1,1,207,5000,0,0,0,0,0,0,0,15
1318,28,"솜씨 좋은 재봉사: 4단계","재봉사로 HQ 아이템 총 5,000회 제작",10,0,0,35514,1,1,208,5000,0,0,0,0,0,0,0,15
1319,29,"솜씨 좋은 연금술사: 4단계","연금술사로 HQ 아이템 총 5,000회 제작",10,0,0,35613,1,1,209,5000,0,0,0,0,0,0,0,15
1320,30,"솜씨 좋은 요리사: 4단계","요리사로 HQ 아이템 총 5,000회 제작",10,0,0,35716,1,1,210,5000,0,0,0,0,0,0,0,15
1321,23,"솜씨 좋은 목수: 5단계","목수로 HQ 아이템 총 10,000회 제작",10,253,0,35015,1,1,203,10000,0,0,0,0,0,0,0,16
1322,24,"솜씨 좋은 대장장이: 5단계","대장장이로 HQ 아이템 총 10,000회 제작",10,254,0,35114,1,1,204,10000,0,0,0,0,0,0,0,16
1323,25,"솜씨 좋은 갑주제작사: 5단계","갑주제작사로 HQ 아이템 총 10,000회 제작",10,255,0,35214,1,1,205,10000,0,0,0,0,0,0,0,16
1324,26,"솜씨 좋은 보석공예가: 5단계","보석공예가로 HQ 아이템 총 10,000회 제작",10,256,0,35313,1,1,206,10000,0,0,0,0,0,0,0,16
1325,27,"솜씨 좋은 가죽공예가: 5단계","가죽공예가로 HQ 아이템 총 10,000회 제작",10,257,0,35414,1,1,207,10000,0,0,0,0,0,0,0,16
1326,28,"솜씨 좋은 재봉사: 5단계","재봉사로 HQ 아이템 총 10,000회 제작",10,258,0,35514,1,1,208,10000,0,0,0,0,0,0,0,16
1327,29,"솜씨 좋은 연금술사: 5단계","연금술사로 HQ 아이템 총 10,000회 제작",10,259,0,35613,1,1,209,10000,0,0,0,0,0,0,0,16
1328,30,"솜씨 좋은 요리사: 5단계","요리사로 HQ 아이템 총 10,000회 제작",10,260,0,35716,1,1,210,10000,0,0,0,0,0,0,0,16
1329,31,"솜씨 좋은 광부: 4단계","광부로 HQ 아이템 총 20,000회 채집",10,261,0,38016,1,1,211,20000,0,0,0,0,0,0,0,28
1330,32,"솜씨 좋은 원예가: 4단계","원예가로 HQ 아이템 총 20,000회 채집",10,262,0,38114,1,1,212,20000,0,0,0,0,0,0,0,28
1331,33,"솜씨 좋은 어부: 4단계","어부로 HQ 아이템 총 10,000회 채집",10,263,0,38217,1,1,213,10000,0,0,0,0,0,0,0,28
1332,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1333,22,"뮤타믹스의 제자: 5단계","마테리아 장착 총 2,500회 성공",10,0,0,109,1,1,16,2500,0,0,0,0,0,0,0,6
1334,22,"뮤타믹스의 제자: 6단계","마테리아 장착 총 5,000회 성공",10,0,0,109,1,1,16,5000,0,0,0,0,0,0,0,7
1335,22,"사념의 결정체: 5단계","장비 마테리아화 총 5,000회 실행",10,0,0,460,1,1,17,5000,0,0,0,0,0,0,0,17
1336,1,"승리의 영광: 7단계","적 200,000마리 처치",30,0,0,2554,1,1,11,200000,0,0,0,0,0,0,0,8
1337,19,"피와 땀의 대가: 6단계","의뢰 보수로 총 20,000,000길 획득",20,0,0,463,1,1,13,20000000,0,0,0,0,0,0,0,0
1338,35,"의뢰 전문 용병: 7단계","용병업 의뢰 총 5,000회 완료",20,0,0,165,1,1,18,5000,0,0,0,0,0,0,0,8
1339,35,"의뢰 전문 장인: 7단계","제작업 의뢰 총 5,000회 완료",20,0,0,1519,1,1,19,5000,0,0,0,0,0,0,0,16
1340,35,"의뢰 전문 채집가: 7단계","채집업 의뢰 총 5,000회 완료",20,0,0,1519,1,1,179,5000,0,0,0,0,0,0,0,24
1341,35,"용병업: 4단계","용병업 의뢰 150종류 완료",10,0,0,30408,1,1,180,150,0,0,0,0,0,0,0,28
1342,35,"제작업: 목수 4단계","목수로 제작업 의뢰 80종류 완료",10,0,0,35001,1,1,181,80,0,0,0,0,0,0,0,32
1343,35,"제작업: 대장장이 4단계","대장장이로 제작업 의뢰 80종류 완료",10,0,0,35106,1,1,182,80,0,0,0,0,0,0,0,36
1344,35,"제작업: 갑주제작사 4단계","갑주제작사로 제작업 의뢰 80종류 완료",10,0,0,35203,1,1,183,80,0,0,0,0,0,0,0,40
1345,35,"제작업: 보석공예가 4단계","보석공예가로 제작업 의뢰 80종류 완료",10,0,0,35301,1,1,184,80,0,0,0,0,0,0,0,44
1346,35,"제작업: 가죽공예가 4단계","가죽공예가로 제작업 의뢰 80종류 완료",10,0,0,35404,1,1,185,80,0,0,0,0,0,0,0,48
1347,35,"제작업: 재봉사 4단계","재봉사로 제작업 의뢰 80종류 완료",10,0,0,35501,1,1,186,80,0,0,0,0,0,0,0,52
1348,35,"제작업: 연금술사 4단계","연금술사로 제작업 의뢰 80종류 완료",10,0,0,35604,1,1,187,80,0,0,0,0,0,0,0,56
1349,35,"제작업: 요리사 4단계","요리사로 제작업 의뢰 80종류 완료",10,0,0,35704,1,1,188,80,0,0,0,0,0,0,0,60
1350,35,"채집업: 광부 4단계","광부로 채집업 의뢰 70종류 완료",10,0,0,38003,1,1,189,70,0,0,0,0,0,0,0,64
1351,35,"채집업: 원예가 4단계","원예가로 채집업 의뢰 70종류 완료",10,0,0,38103,1,1,190,70,0,0,0,0,0,0,0,68
1352,35,"채집업: 어부 4단계","어부로 채집업 의뢰 70종류 완료",10,0,0,38203,1,1,191,70,0,0,0,0,0,0,0,72
1353,1,"갑작스러운 임무: 5단계","돌발 임무 총 5,000회 완료",20,0,0,2713,1,1,219,5000,0,0,0,0,0,0,0,42
1354,1,"갑작스러운 임무: 6단계","돌발 임무 총 10,000회 완료",20,264,0,2713,1,1,219,10000,0,0,0,0,0,0,0,43
1355,1,"지나가던 성자님: 3단계","파티원이 아닌 전투불능 상태의 플레이어 50회 부활",10,0,0,411,1,1,251,50,0,0,0,0,0,0,0,49
1356,1,"지나가던 성자님: 4단계","파티원이 아닌 전투불능 상태의 플레이어 100회 부활",10,0,0,411,1,1,251,100,0,0,0,0,0,0,0,50
1357,1,"지나가던 성자님: 5단계","파티원이 아닌 전투불능 상태의 플레이어 200회 부활",10,265,0,411,1,1,251,200,0,0,0,0,0,0,0,51
1358,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1359,1,"레기나 사냥꾼","돌발 임무 '환영의 여왕'을 최고 평가로 완료",10,0,0,2629,1,1,425,1,0,0,0,0,0,0,0,30
1360,1,"백룡에게 인정받은 자","돌발 임무 '창천의 백룡'을 최고 평가로 완료",10,0,0,2629,1,1,426,1,0,0,0,0,0,0,0,31
1361,1,"희귀 동물 사냥꾼","돌발 임무 '야크를 먹는 거인'을 최고 평가로 완료",10,0,0,2629,1,1,427,1,0,0,0,0,0,0,0,32
1362,1,"갑룡을 깨부순 자","돌발 임무 '강습하는 갑룡'을 최고 평가로 완료",10,0,0,2629,1,1,428,1,0,0,0,0,0,0,0,33
1363,1,"자동인형 병기 격추왕","돌발 임무 '최신형 완전개조 기체'를 최고 평가로 완료",10,0,0,2629,1,1,429,1,0,0,0,0,0,0,0,34
1364,1,"암룡을 토벌한 자","돌발 임무 '검은미늘 토벌전: 총력전'을 최고 평가로 완료",10,0,0,2629,1,1,430,1,0,0,0,0,0,0,0,35
1365,1,"하늘섬의 수호자","돌발 임무 '폭식자 바위인형'를 최고 평가로 완료",10,0,0,2629,1,1,431,1,0,0,0,0,0,0,0,36
1366,6,"봉인된 바위섬: 1단계","봉인된 바위섬에서 흑와단, 쌍사당, 불멸대 중 하나로 처음으로 승리",5,0,12513,2601,1,1,433,1,0,0,0,0,0,0,0,47
1367,6,"봉인된 바위섬: 2단계","봉인된 바위섬에서 흑와단, 쌍사당, 불멸대로 10회 승리",5,0,12517,2601,1,1,433,10,0,0,0,0,0,0,0,48
1368,6,"봉인된 바위섬: 3단계","봉인된 바위섬에서 흑와단, 쌍사당, 불멸대로 30회 승리",5,0,12515,2601,1,1,433,30,0,0,0,0,0,0,0,49
1369,6,"봉인된 바위섬: 4단계","봉인된 바위섬에서 흑와단, 쌍사당, 불멸대로 50회 승리",5,0,12516,2601,1,1,433,50,0,0,0,0,0,0,0,50
1370,6,"봉인된 바위섬: 5단계","봉인된 바위섬에서 흑와단, 쌍사당, 불멸대로 100회 승리",5,0,12514,2601,1,1,433,100,0,0,0,0,0,0,0,51
1371,6,"영웅의 무훈","봉인된 바위섬에서 흑와단, 쌍사당, 불멸대로 300회 승리",10,0,0,2601,1,1,433,300,0,0,0,0,0,0,0,52
1372,17,"카드 수집가: 4단계","트리플 트라이어드 카드 90종류 입수",10,0,12266,27661,1,1,352,90,0,0,0,0,0,0,0,43
1373,17,"길거리 듀얼리스트: 3단계","트리플 트라이어드로 NPC 41명에게 승리",10,0,12277,413,1,1,353,41,0,0,0,0,0,0,0,52
1374,37,"큰 야광귀를 물리친 자","돌발 임무 '신발 훔치는 귀신' 완료",10,0,0,2629,1,1,443,1,0,0,0,0,0,0,0,19
1375,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1376,37,"그 빗자루 좀 보여줄래?","퀘스트 '이상한 빗자루와 수호천절' 완료",10,0,0,26054,1,6,67687,0,0,0,0,0,0,0,0,21
1377,18,"꼬마 친구 수집가: 1단계","꼬마 친구 50종 보유",5,266,0,28501,1,21,0,50,0,0,0,0,0,0,0,23
1378,18,"꼬마 친구 수집가: 2단계","꼬마 친구 100종 보유",10,267,0,28501,1,21,0,100,0,0,0,0,0,0,0,24
1379,18,"나를 따르라!: 1단계","따라가기형 꼬마 친구 30종 보유",10,268,0,28588,1,21,1,30,0,0,0,0,0,0,0,25
1380,17,"꼬마 친구 공방전 도전자: 1단계","꼬마 친구 공방전의 도전 과제 모두 완료",10,0,13282,28569,1,23,24,0,0,0,0,0,0,0,0,120
1381,17,"꼬마 친구 공방전: 1단계","꼬마 친구 공방전의 플레이어 대결(RP 변동 있음)에서 처음으로 승리",5,0,0,28502,1,1,444,1,0,0,0,0,0,0,0,121
1382,17,"꼬마 친구 공방전: 2단계","꼬마 친구 공방전의 플레이어 대결(RP 변동 있음)에서 총 50회 승리",5,0,13280,28502,1,1,444,50,0,0,0,0,0,0,0,122
1383,17,"꼬마 친구 공방전: 3단계","꼬마 친구 공방전의 플레이어 대결(RP 변동 있음)에서 총 100회 승리",5,269,0,28502,1,1,444,100,0,0,0,0,0,0,0,123
1384,17,"꼬마 친구 공방전: 4단계","꼬마 친구 공방전의 플레이어 대결(RP 변동 있음)에서 총 300회 승리",10,270,0,28502,1,1,444,300,0,0,0,0,0,0,0,124
1385,17,"꼬마 친구 전략가: 1단계","꼬마 친구 공방전 대회가 4번 열리는 동안 10회 이상 승리하고 대회 보상 수령",10,0,13281,28503,1,1,445,4,0,0,0,0,0,0,0,125
1386,10,"숙련된 창천의 탐험가","탐험수첩: 창천편 043~062 완료",10,276,0,1019,1,1,446,20,0,0,0,0,0,0,0,18
1387,34,"빛과 어둠의 경계","퀘스트 '빛과 어둠의 경계' 완료",10,271,0,26002,1,6,67699,0,0,0,0,0,0,0,0,32
1388,34,"붉은부리의 협력자","퀘스트 '보이드의 방주' 완료",10,272,0,26002,1,6,67741,0,0,0,0,0,0,0,0,60
1389,37,"이로하의 스승 대리","퀘스트 '별의 노래' 완료",10,0,0,42894,1,6,67742,0,0,0,0,0,0,0,0,22
1390,37,"전설의 종","퀘스트 '누구를 위하여 별빛축제 종은 울리나' 완료",10,0,0,41129,1,6,67760,0,0,0,0,0,0,0,0,23
1391,37,"떡!","퀘스트 '원숭이가 떡 찧는 강신제' 완료",10,0,0,40225,1,6,67753,0,0,0,0,0,0,0,0,24
1392,37,"믿는 자에게 복이 있나니","퀘스트 '발렌티온데이에 사랑을 담아' 완료",10,0,0,40801,1,6,67756,0,0,0,0,0,0,0,0,25
1393,37,"가희의 인도자","퀘스트 '프린세스데이의 맹세' 완료",10,0,0,47555,1,6,67759,0,0,0,0,0,0,0,0,26
1394,34,"아니마 웨폰 연구자","퀘스트 '찬란한 아니마 웨폰' 완료",10,273,0,2633,1,6,67750,0,0,0,0,0,0,0,0,250
1395,36,"유려한 군두: 1단계","바누바누족 '유려한 군두'와의 우호 관계가 1단계 '중립'으로 상승",5,0,0,62960,1,15,6,1,0,0,0,0,0,0,0,0
1396,36,"유려한 군두: 2단계","바누바누족 '유려한 군두'와의 우호 관계가 3단계 '우호'로 상승",5,0,0,62960,1,15,6,3,0,0,0,0,0,0,0,0
1397,36,"유려한 군두: 3단계","바누바누족 '유려한 군두'와의 우호 관계가 5단계 '경의'로 상승",10,0,0,62960,1,15,6,5,0,0,0,0,0,0,0,0
1398,36,"태양의 무용수","바누바누족 '유려한 군두'와의 우호 관계가 7단계 '서약'으로 상승",20,274,0,62960,1,15,6,7,0,0,0,0,0,0,0,0
1399,4,"보이드의 방주를 제패한 자","보이드의 방주 완료",10,0,0,3069,1,14,30029,0,0,0,0,0,0,0,0,0
1400,3,"기사신을 쓰러뜨린 자","극 나이츠 오브 라운드 토벌전에 참가하여 기사신 토르당 처치",10,275,0,317,1,14,20036,0,0,0,0,0,0,0,0,14
1401,43,"보이드의 방주 탐험가","보이드의 방주를 탐험하여 모든 지역 발견",10,0,0,1001,1,8,269,0,0,0,0,0,0,0,0,0
1402,44,"성 모샨 식물원 탐험가","성 모샨 식물원을 탐험하여 모든 지역 발견",10,0,0,1001,1,8,268,0,0,0,0,0,0,0,0,7
1403,38,"시리우스 대등대를 또다시 탐험한 자","시리우스 대등대(어려움)를 탐험하여 모든 지역 발견",10,0,0,1001,1,8,262,0,0,0,0,0,0,0,0,19
1404,43,"디아뎀 제도 탐험가","디아뎀 제도를 탐험하여 모든 지역 발견",10,0,0,1001,1,8,276,0,0,0,0,0,0,0,0,0
1405,34,"성 앙달림 신학원기: 제1장","퀘스트 '축제의 사도' 완료",10,277,0,26002,1,6,67691,0,0,0,0,0,0,0,0,246
1406,18,"아니마 웨폰: 알마스와 앙킬레","알마스와 앙킬레 입수",20,0,0,30537,1,24,67750,19,0,0,0,0,0,0,0,35
1407,18,"아니마 웨폰: 베레스라그나","베레스라그나 입수",20,0,0,31103,1,24,67750,20,0,0,0,0,0,0,0,40
1408,18,"아니마 웨폰: 우콘바사라","우콘바사라 입수",20,0,0,31508,1,24,67750,21,0,0,0,0,0,0,0,50
1409,18,"아니마 웨폰: 롱고미안트","롱고미안트 입수",20,0,0,31908,1,24,67750,22,0,0,0,0,0,0,0,60
1410,18,"아니마 웨폰: 간디바","간디바 입수",20,0,0,32304,1,24,67750,23,0,0,0,0,0,0,0,70
